Importance	Ngram	Frequency in tumor_stage Columns	Frequency in Nontumor_stage Columns
33445	pq8	0.0	0.0
33446	pq6	0.0	0.0
33447	pq4	0.0	0.0
33448	pq2	0.0	0.0
33449	pq1	0.0	0.0
33450	pq-	0.0	0.0
33451	ppz	0.0	0.0005081300813008131
33452	pr/	0.0	0.003048780487804878
33453	pr0	0.0	0.0005081300813008131
33454	pr1	0.0	0.001524390243902439
33455	pr2	0.0	0.0005081300813008131
33456	prn	0.0	0.0005081300813008131
33457	prm	0.0	0.0020325203252032522
33458	prl	0.0	0.0005081300813008131
33459	prk	0.0	0.0020325203252032522
33460	prj	0.0	0.0005081300813008131
33461	prh	0.0	0.0005081300813008131
33462	prg	0.0	0.0
33463	prf	0.0	0.002540650406504065
33464	prd	0.0	0.001524390243902439
33465	prc	0.0	0.0
33466	prb	0.0	0.0
33467	pra	0.0	0.003048780487804878
33468	pr_	0.0	0.011178861788617886
33469	pr]	0.0	0.0
33470	pr;	0.0	0.0
33471	pr:	0.0	0.0
33472	pr9	0.0	0.0005081300813008131
33473	pr8	0.0	0.0010162601626016261
33474	pr7	0.0	0.0
33475	pr6	0.0	0.0
33476	pr5	0.0	0.0
33477	pr4	0.0	0.0
33478	pr3	0.0	0.0
33479	pn-	0.0	0.0010162601626016261
33480	pn+	0.0	0.0
33481	pn)	0.0	0.0
33482	piv	0.0	0.001524390243902439
33483	pj5	0.0	0.0
33484	pj4	0.0	0.0005081300813008131
33485	pj3	0.0	0.0005081300813008131
33486	pj2	0.0	0.0
33487	pj1	0.0	0.0005081300813008131
33488	pj0	0.0	0.0010162601626016261
33489	pj-	0.0	0.0005081300813008131
33490	pi–	0.0	0.0
33491	piz	0.0	0.0
33492	pix	0.0	0.0
33493	piw	0.0	0.0
33494	piu	0.0	0.0005081300813008131
33495	pif	0.0	0.0
33496	pis	0.0	0.0005081300813008131
33497	pir	0.0	0.004573170731707317
33498	piq	0.0	0.0
33499	pip	0.0	0.0010162601626016261
33500	pio	0.0	0.0005081300813008131
33501	pin	0.038461538461538464	0.01016260162601626
33502	pim	0.0	0.0010162601626016261
33503	pil	0.0	0.008638211382113821
33504	pik	0.0	0.0040650406504065045
33505	pii	0.0	0.0005081300813008131
33506	pih	0.0	0.0
33507	pj7	0.0	0.0
33508	pj8	0.0	0.0
33509	pj9	0.0	0.0
33510	pj:	0.0	0.0
33511	pk4	0.0	0.0005081300813008131
33512	pk3	0.0	0.0005081300813008131
33513	pk2	0.0	0.0005081300813008131
33514	pk1	0.0	0.0010162601626016261
33515	pk/	0.0	0.0
33516	pk-	0.0	0.0005081300813008131
33517	pk(	0.0	0.0
33518	pjy	0.0	0.0
33519	pjt	0.0	0.0
33520	pjs	0.0	0.0005081300813008131
33521	pjr	0.0	0.0
33522	pjq	0.0	0.0
33523	pjp	0.0	0.0005081300813008131
33524	pjn	0.0	0.0005081300813008131
33525	pjm	0.0	0.0
33526	pjl	0.0	0.0
33527	pjj	0.0	0.0
33528	pji	0.0	0.0
33529	pjd	0.0	0.0
33530	pjc	0.0	0.0005081300813008131
33531	pjb	0.0	0.0005081300813008131
33532	pja	0.0	0.0
33533	pj_	0.0	0.0005081300813008131
33534	pig	0.0	0.004573170731707317
33535	pid	0.0	0.008130081300813009
33536	pk6	0.0	0.0
33537	phb	0.0	0.0
33538	php	0.0	0.0005081300813008131
33539	pho	0.0	0.03556910569105691
33540	phn	0.0	0.0
33541	phm	0.0	0.0
33542	phl	0.0	0.0005081300813008131
33543	phk	0.0	0.0
33544	phh	0.0	0.001524390243902439
33545	phg	0.0	0.0005081300813008131
33546	phf	0.0	0.0005081300813008131
33547	phd	0.0	0.0010162601626016261
33548	phc	0.0	0.0005081300813008131
33549	pha	0.07692307692307693	0.036077235772357726
33550	pic	0.0	0.01016260162601626
33551	ph_	0.0	0.01016260162601626
33552	ph]	0.0	0.0005081300813008131
33553	ph:	0.0	0.0
33554	ph9	0.0	0.0
33555	ph8	0.0	0.0005081300813008131
33556	ph7	0.0	0.0
33557	ph6	0.0	0.0005081300813008131
33558	ph5	0.0	0.0005081300813008131
33559	ph4	0.0	0.0005081300813008131
33560	ph3	0.0	0.0005081300813008131
33561	ph2	0.0	0.0005081300813008131
33562	phr	0.0	0.004573170731707317
33563	phs	0.0	0.0010162601626016261
33564	pht	0.0	0.0005081300813008131
33565	phu	0.0	0.0
33566	pib	0.0	0.001524390243902439
33567	pia	0.0	0.0020325203252032522
33568	pi_	0.0	0.010670731707317074
33569	pi]	0.0	0.0005081300813008131
33570	pi:	0.0	0.0
33571	pi9	0.0	0.0
33572	pi8	0.0	0.0
33573	pi7	0.0	0.0
33574	pi6	0.0	0.0
33575	pi5	0.0	0.0005081300813008131
33576	pi4	0.0	0.0
33577	pi3	0.0	0.0
33578	pi2	0.0	0.0020325203252032522
33579	pi1	0.0	0.0
33580	pi0	0.0	0.0
33581	pi/	0.0	0.0
33582	pi-	0.0	0.002540650406504065
33583	pi+	0.0	0.0
33584	pi)	0.0	0.0
33585	pi(	0.0	0.0
33586	phy	0.0	0.003048780487804878
33587	phx	0.0	0.0
33588	phv	0.0	0.0
33589	pk5	0.0	0.0005081300813008131
33590	pk7	0.0	0.0
33591	pmz	0.0	0.0005081300813008131
33592	pm-	0.0	0.0
33593	pm:	0.0	0.0
33594	pm9	0.0	0.0
33595	pm8	0.0	0.0
33596	pm7	0.0	0.0
33597	pm6	0.0	0.0
33598	pm5	0.0	0.0
33599	pm4	0.0	0.0
33600	pm3	0.0	0.0
33601	pm1	0.0	0.0020325203252032522
33602	pm0	0.0	0.0
33603	pm/	0.0	0.0
33604	pm+	0.0	0.0
33605	plo	0.038461538461538464	0.003048780487804878
33606	pm)	0.0	0.0
33607	pm(	0.0	0.0
33608	plz	0.0	0.0
33609	ply	0.0	0.0
33610	plx	0.0	0.0010162601626016261
33611	plv	0.0	0.0005081300813008131
33612	plu	0.0	0.024390243902439025
33613	plt	0.0	0.0
33614	pls	0.0	0.0005081300813008131
33615	plr	0.0	0.0005081300813008131
33616	plq	0.0	0.0
33617	pm;	0.0	0.0
33618	pm\	0.0	0.0
33619	pm]	0.0	0.0
33620	pm_	0.0	0.0020325203252032522
33621	pmy	0.0	0.0005081300813008131
33622	pmx	0.0	0.0
33623	pmw	0.0	0.0
33624	pmv	0.0	0.0005081300813008131
33625	pmu	0.0	0.0
33626	pmt	0.0	0.0005081300813008131
33627	pms	0.0	0.0010162601626016261
33628	pmr	0.0	0.0005081300813008131
33629	pmq	0.0	0.0
33630	pmp	0.0	0.0
33631	pmo	0.0	0.0010162601626016261
33632	pmn	0.0	0.0010162601626016261
33633	pmm	0.0	0.0
33634	pml	0.0	0.0
33635	pmi	0.0	0.005589430894308943
33636	pmh	0.0	0.0005081300813008131
33637	pmg	0.0	0.0
33638	pmf	0.0	0.0
33639	pme	0.038461538461538464	0.012195121951219513
33640	pmd	0.0	0.0
33641	pmc	0.0	0.0
33642	pmb	0.0	0.0010162601626016261
33643	pma	0.0	0.004573170731707317
33644	plp	0.0	0.0005081300813008131
33645	pln	0.0	0.0005081300813008131
33646	pk8	0.0	0.0
33647	pkk	0.0	0.0005081300813008131
33648	pky	0.0	0.0
33649	pkv	0.0	0.0
33650	pku	0.0	0.0005081300813008131
33651	pkt	0.0	0.0
33652	pks	0.0	0.0
33653	pkr	0.0	0.0
33654	pkp	0.0	0.0005081300813008131
33655	pko	0.0	0.0005081300813008131
33656	pkn	0.0	0.0005081300813008131
33657	pkm	0.0	0.0010162601626016261
33658	pkl	0.0	0.0
33659	pki	0.0	0.0005081300813008131
33660	plm	0.0	0.0
33661	pkh	0.0	0.0
33662	pkg	0.0	0.0
33663	pkf	0.0	0.0
33664	pke	0.0	0.0
33665	pkd	0.0	0.0005081300813008131
33666	pkc	0.0	0.0010162601626016261
33667	pkb	0.0	0.0
33668	pka	0.0	0.001524390243902439
33669	pk_	0.0	0.002540650406504065
33670	pk[	0.0	0.0
33671	pk:	0.0	0.0
33672	pkz	0.0	0.0005081300813008131
33673	pkα	0.0	0.0
33674	pl)	0.0	0.0
33675	pl+	0.0	0.0
33676	pll	0.0	0.0
33677	plk	0.0	0.003556910569105691
33678	plj	0.0	0.0
33679	plh	0.0	0.0
33680	plg	0.0	0.0
33681	plf	0.0	0.0
33682	pld	0.0	0.0
33683	plc	0.0	0.003048780487804878
33684	plb	0.0	0.0005081300813008131
33685	pl_	0.0	0.001524390243902439
33686	pl:	0.0	0.0
33687	pl9	0.0	0.0005081300813008131
33688	pl8	0.0	0.0
33689	pl7	0.0	0.0
33690	pl6	0.0	0.0
33691	pl5	0.0	0.0
33692	pl4	0.0	0.0005081300813008131
33693	pl3	0.0	0.0010162601626016261
33694	pl2	0.0	0.0020325203252032522
33695	pl1	0.0	0.0020325203252032522
33696	pl0	0.0	0.0005081300813008131
33697	pl/	0.0	0.0
33698	pl-	0.0	0.0
33699	p7-	0.0	0.001524390243902439
33700	p7+	0.0	0.0
33701	p7)	0.0	0.0
33702	osr	0.0	0.0005081300813008131
33703	ot+	0.0	0.0
33704	ot)	0.0	0.0
33705	ot&	0.0	0.0
33706	ot#	0.0	0.0005081300813008131
33707	osz	0.0	0.0
33708	osy	0.0	0.0005081300813008131
33709	osx	0.0	0.0
33710	osw	0.0	0.0
33711	osv	0.0	0.0
33712	osu	0.0	0.008130081300813009
33713	oss	0.0	0.003048780487804878
33714	osq	0.0	0.0005081300813008131
33715	ot/	0.0	0.0
33716	osp	0.0	0.009146341463414634
33717	osn	0.0	0.0
33718	osm	0.0	0.0005081300813008131
33719	osl	0.0	0.0020325203252032522
33720	osk	0.0	0.0020325203252032522
33721	osj	0.0	0.0
33722	osh	0.0	0.0020325203252032522
33723	osg	0.0	0.0010162601626016261
33724	osf	0.0	0.0005081300813008131
33725	osd	0.0	0.0005081300813008131
33726	osc	0.0	0.004573170731707317
33727	ot-	0.0	0.0005081300813008131
33728	ot0	0.0	0.0
33729	ox4	0.0	0.0005081300813008131
33730	otd	0.0	0.0
33731	otp	0.0	0.0
33732	oto	0.0	0.017784552845528455
33733	otn	0.0	0.0005081300813008131
33734	otm	0.0	0.0
33735	otl	0.0	0.0
33736	otk	0.0	0.0
33737	oti	0.0	0.007113821138211382
33738	oth	0.038461538461538464	0.042682926829268296
33739	otg	0.0	0.0
33740	otf	0.0	0.0
33741	ote	0.0	0.028963414634146343
33742	otc	0.0	0.0010162601626016261
33743	ot1	0.0	0.001524390243902439
33744	otb	0.0	0.0
33745	ota	0.0	0.021341463414634148
33746	ot:	0.0	0.0
33747	ot9	0.0	0.0
33748	ot8	0.0	0.0
33749	ot7	0.0	0.0
33750	ot6	0.0	0.0
33751	ot5	0.0	0.0
33752	ot4	0.0	0.0
33753	ot3	0.0	0.0
33754	ot2	0.0	0.0
33755	osb	0.0	0.0005081300813008131
33756	os]	0.0	0.0
33757	os;	0.0	0.0
33758	or:	0.0	0.0
33759	ork	0.0	0.0005081300813008131
33760	orj	0.0	0.0
33761	ori	0.0	0.023882113821138213
33762	orh	0.0	0.0005081300813008131
33763	org	0.07692307692307693	0.03048780487804878
33764	ord	0.0	0.01676829268292683
33765	orc	0.0	0.001524390243902439
33766	orb	0.0	0.0010162601626016261
33767	ora	0.038461538461538464	0.020833333333333332
33768	or]	0.0	0.0
33769	or;	0.0	0.0
33770	or9	0.0	0.0
33771	os:	0.0	0.0
33772	or8	0.0	0.0
33773	or7	0.0	0.0005081300813008131
33774	or6	0.0	0.0005081300813008131
33775	or5	0.0	0.0010162601626016261
33776	or4	0.0	0.003048780487804878
33777	or3	0.0	0.0066056910569105695
33778	or2	0.0	0.01016260162601626
33779	or1	0.0	0.009654471544715448
33780	or0	0.0	0.0
33781	or/	0.0	0.0
33782	or-	0.038461538461538464	0.0040650406504065045
33783	orl	0.038461538461538464	0.0010162601626016261
33784	oro	0.0	0.0066056910569105695
33785	orp	0.038461538461538464	0.00508130081300813
33786	orq	0.0	0.0
33787	os9	0.0	0.0
33788	os8	0.0	0.0
33789	os7	0.0	0.0
33790	os6	0.0	0.0005081300813008131
33791	os5	0.0	0.0
33792	os4	0.0	0.0020325203252032522
33793	os3	0.0	0.0010162601626016261
33794	os2	0.0	0.001524390243902439
33795	os1	0.0	0.001524390243902439
33796	os0	0.0	0.0
33797	os/	0.0	0.0005081300813008131
33798	os-	0.0	0.0010162601626016261
33799	os+	0.0	0.0
33800	os)	0.0	0.002540650406504065
33801	os(	0.0	0.0
33802	orz	0.0	0.0005081300813008131
33803	ory	0.038461538461538464	0.02184959349593496
33804	orx	0.0	0.0
33805	orw	0.0	0.0
33806	orv	0.0	0.0005081300813008131
33807	oru	0.0	0.0040650406504065045
33808	ors	0.0	0.016260162601626018
33809	orr	0.0	0.003048780487804878
33810	ots	0.0	0.0
33811	ott	0.0	0.0005081300813008131
33812	otu	0.0	0.002540650406504065
33813	ow+	0.0	0.0005081300813008131
33814	ow;	0.0	0.0
33815	ow:	0.0	0.0
33816	ow8	0.0	0.0
33817	ow6	0.0	0.0
33818	ow4	0.0	0.0
33819	ow3	0.0	0.0
33820	ow2	0.0	0.0005081300813008131
33821	ow1	0.0	0.0010162601626016261
33822	ow0	0.0	0.0
33823	ow/	0.0	0.0005081300813008131
33824	ow-	0.0	0.003556910569105691
33825	ow)	0.0	0.0010162601626016261
33826	ovo	0.0	0.003556910569105691
33827	ov：	0.0	0.0
33828	ov∆	0.0	0.0
33829	ovz	0.0	0.0
33830	ovy	0.0	0.0005081300813008131
33831	ovx	0.0	0.0005081300813008131
33832	ovw	0.0	0.0
33833	ovv	0.0	0.0
33834	ovu	0.0	0.0010162601626016261
33835	ovt	0.0	0.0005081300813008131
33836	ovs	0.0	0.0005081300813008131
33837	ovr	0.0	0.0
33838	owa	0.0	0.001524390243902439
33839	owb	0.0	0.0005081300813008131
33840	owc	0.0	0.0020325203252032522
33841	owd	0.0	0.0
33842	ox2	0.0	0.002540650406504065
33843	ox1	0.0	0.0066056910569105695
33844	ox0	0.0	0.0005081300813008131
33845	ox/	0.0	0.001524390243902439
33846	ox-	0.0	0.002540650406504065
33847	ox+	0.0	0.001524390243902439
33848	ox)	0.0	0.001524390243902439
33849	ox(	0.0	0.0
33850	owy	0.0	0.0
33851	owv	0.0	0.0
33852	owu	0.0	0.0005081300813008131
33853	owt	0.0	0.01016260162601626
33854	ows	0.0	0.0
33855	owr	0.0	0.0
33856	owp	0.0	0.0
33857	owo	0.0	0.0
33858	owm	0.0	0.0005081300813008131
33859	owl	0.0	0.0
33860	owk	0.0	0.0
33861	owi	0.0	0.0005081300813008131
33862	owh	0.0	0.0
33863	owg	0.0	0.0
33864	owe	0.0	0.003556910569105691
33865	ovp	0.0	0.0
33866	ovn	0.0	0.0
33867	otw	0.0	0.0
33868	ouc	0.0	0.001524390243902439
33869	out	0.0	0.03201219512195122
33870	ous	0.07692307692307693	0.05233739837398374
33871	oup	0.0	0.027947154471544715
33872	oum	0.0	0.0005081300813008131
33873	oul	0.0	0.0
33874	ouk	0.0	0.0
33875	oui	0.0	0.0
33876	ouh	0.0	0.0
33877	oug	0.0	0.0010162601626016261
33878	oue	0.0	0.0
33879	oud	0.0	0.0
33880	oub	0.0	0.0005081300813008131
33881	ovm	0.0	0.0005081300813008131
33882	oua	0.0	0.0
33883	ou_	0.0	0.0
33884	ou6	0.0	0.0
33885	ou5	0.0	0.0
33886	ou4	0.0	0.0
33887	ou3	0.0	0.0010162601626016261
33888	ou1	0.0	0.0
33889	ou/	0.0	0.0
33890	ou-	0.0	0.0
33891	otδ	0.0	0.0
33892	otx	0.0	0.001524390243902439
33893	ouv	0.0	0.0
33894	ouw	0.0	0.0
33895	oux	0.0	0.0005081300813008131
33896	ouz	0.0	0.0
33897	ovl	0.0	0.0
33898	ovk	0.0	0.0005081300813008131
33899	ovg	0.0	0.0
33900	ovf	0.0	0.0
33901	ovd	0.0	0.0
33902	ovc	0.0	0.0040650406504065045
33903	ovb	0.0	0.0
33904	ov_	0.0	0.0010162601626016261
33905	ov]	0.0	0.0
33906	ov:	0.0	0.0
33907	ov9	0.0	0.0005081300813008131
33908	ov8	0.0	0.0
33909	ov7	0.0	0.0005081300813008131
33910	ov6	0.0	0.0005081300813008131
33911	ov5	0.0	0.0005081300813008131
33912	ov4	0.0	0.0005081300813008131
33913	ov2	0.0	0.0020325203252032522
33914	ov1	0.0	0.0010162601626016261
33915	ov0	0.0	0.0
33916	ov/	0.0	0.0
33917	ov-	0.038461538461538464	0.012703252032520325
33918	ov+	0.0	0.0005081300813008131
33919	ov)	0.0	0.0
33920	or+	0.0	0.0
33921	or*	0.0	0.0
33922	or)	0.0	0.0010162601626016261
33923	om-	0.0	0.0
33924	om9	0.0	0.0
33925	om8	0.0	0.0
33926	om7	0.0	0.0
33927	om6	0.0	0.0
33928	om5	0.0	0.0
33929	om4	0.0	0.0005081300813008131
33930	om3	0.0	0.0005081300813008131
33931	om2	0.0	0.0010162601626016261
33932	om1	0.0	0.001524390243902439
33933	om0	0.0	0.0
33934	om/	0.0	0.0005081300813008131
33935	om+	0.0	0.0
33936	olr	0.0	0.002540650406504065
33937	om)	0.0	0.0005081300813008131
33938	ol，	0.0	0.0
33939	ol）	0.0	0.0
33940	oló	0.0	0.0
33941	ol 	0.0	0.0
33942	ol|	0.0	0.0
33943	oly	0.0	0.016260162601626018
33944	olw	0.0	0.0
33945	olv	0.0	0.001524390243902439
33946	olu	0.0	0.004573170731707317
33947	olt	0.0	0.001524390243902439
33948	om:	0.0	0.0
33949	om;	0.0	0.0
33950	omb	0.0	0.009146341463414634
33951	omc	0.0	0.0
33952	on(	0.0	0.0
33953	on'	0.0	0.002540650406504065
33954	on#	0.0	0.0005081300813008131
33955	on"	0.0	0.0
33956	omí	0.0	0.0
33957	omy	0.038461538461538464	0.022865853658536585
33958	omx	0.0	0.0
33959	omv	0.0	0.0
33960	omu	0.0	0.0
33961	omt	0.0	0.0
33962	oms	0.0	0.0
33963	omr	0.0	0.0
33964	omq	0.0	0.0
33965	omp	0.0	0.026422764227642278
33966	omn	0.0	0.0
33967	oml	0.0	0.0005081300813008131
33968	omk	0.0	0.0
33969	omi	0.0	0.018800813008130083
33970	omh	0.0	0.0
33971	omg	0.0	0.0005081300813008131
33972	omf	0.0	0.0
33973	ome	0.11538461538461539	0.05030487804878049
33974	omd	0.0	0.0005081300813008131
33975	ols	0.0	0.005589430894308943
33976	olq	0.0	0.0
33977	on+	0.0	0.0010162601626016261
33978	okk	0.0	0.0
33979	okz	0.0	0.0
33980	oky	0.0	0.0
33981	okv	0.0	0.0
33982	oku	0.0	0.0005081300813008131
33983	okt	0.0	0.0
33984	oks	0.0	0.0010162601626016261
33985	okr	0.0	0.0
33986	okq	0.0	0.0
33987	oko	0.0	0.0005081300813008131
33988	okm	0.0	0.0
33989	okl	0.0	0.0
33990	oki	0.11538461538461539	0.00508130081300813
33991	olp	0.0	0.0005081300813008131
33992	okf	0.0	0.0
33993	okd	0.0	0.0
33994	okc	0.0	0.0
33995	oka	0.0	0.0005081300813008131
33996	ok_	0.0	0.0010162601626016261
33997	ok7	0.0	0.0
33998	ok6	0.0	0.0
33999	ok3	0.0	0.0
34000	ok2	0.0	0.0
34001	ok1	0.0	0.0005081300813008131
34002	ok-	0.0	0.0
34003	ol#	0.0	0.0
34004	ol'	0.0	0.0
34005	ol(	0.0	0.0
34006	ol+	0.0	0.0
34007	oln	0.0	0.0005081300813008131
34008	olm	0.0	0.00508130081300813
34009	olk	0.0	0.0
34010	olh	0.0	0.0
34011	olg	0.0	0.0
34012	old	0.0	0.014227642276422764
34013	olc	0.0	0.0
34014	olb	0.0	0.0
34015	ol]	0.0	0.0
34016	ol;	0.0	0.0
34017	ol:	0.0	0.0
34018	ol9	0.0	0.0010162601626016261
34019	ol8	0.0	0.0010162601626016261
34020	ol7	0.0	0.0010162601626016261
34021	ol6	0.0	0.0010162601626016261
34022	ol5	0.0	0.0020325203252032522
34023	ol4	0.0	0.002540650406504065
34024	ol3	0.0	0.0066056910569105695
34025	ol2	0.0	0.008130081300813009
34026	ol1	0.0	0.009654471544715448
34027	ol0	0.0	0.0010162601626016261
34028	ol/	0.0	0.0
34029	ol-	0.0	0.01524390243902439
34030	on)	0.0	0.003048780487804878
34031	on-	0.038461538461538464	0.05436991869918699
34032	or(	0.0	0.0
34033	op6	0.0	0.0005081300813008131
34034	opf	0.0	0.0
34035	ope	0.0	0.004573170731707317
34036	opd	0.0	0.002540650406504065
34037	opc	0.0	0.0020325203252032522
34038	opb	0.0	0.0
34039	opa	0.0	0.008130081300813009
34040	op_	0.0	0.001524390243902439
34041	op[	0.0	0.0
34042	op9	0.0	0.0010162601626016261
34043	op8	0.0	0.0
34044	op7	0.0	0.0
34045	op5	0.0	0.0
34046	oot	0.0	0.0066056910569105695
34047	op4	0.0	0.0
34048	op3	0.0	0.0
34049	op2	0.0	0.0005081300813008131
34050	op1	0.0	0.0
34051	op0	0.0	0.0
34052	op-	0.0	0.0010162601626016261
34053	op+	0.0	0.0
34054	op)	0.0	0.0010162601626016261
34055	ooz	0.0	0.0
34056	oox	0.0	0.0
34057	oov	0.0	0.0005081300813008131
34058	opg	0.0	0.0005081300813008131
34059	oph	0.07692307692307693	0.043191056910569105
34060	opi	0.0	0.006097560975609756
34061	opk	0.0	0.0
34062	or'	0.038461538461538464	0.0
34063	or#	0.0	0.0005081300813008131
34064	oqz	0.0	0.0
34065	oqy	0.0	0.0
34066	oqx	0.0	0.0
34067	oqu	0.0	0.0005081300813008131
34068	oqs	0.0	0.0
34069	oqr	0.0	0.0
34070	oql	0.0	0.0
34071	oqi	0.0	0.0
34072	oq_	0.0	0.0
34073	oq9	0.0	0.0
34074	opy	0.0	0.0005081300813008131
34075	opx	0.0	0.0005081300813008131
34076	opw	0.0	0.0
34077	opu	0.0	0.01016260162601626
34078	opt	0.0	0.0010162601626016261
34079	opr	0.0	0.006097560975609756
34080	opp	0.0	0.0010162601626016261
34081	opo	0.0	0.012195121951219513
34082	opn	0.0	0.0005081300813008131
34083	opm	0.038461538461538464	0.011178861788617886
34084	opl	0.0	0.008638211382113821
34085	oou	0.0	0.0
34086	oos	0.0	0.0005081300813008131
34087	on/	0.0	0.0010162601626016261
34088	on?	0.0	0.0
34089	onm	0.0	0.001524390243902439
34090	onl	0.0	0.004573170731707317
34091	onk	0.0	0.0005081300813008131
34092	onj	0.0	0.002540650406504065
34093	onh	0.0	0.0010162601626016261
34094	ong	0.0	0.007621951219512195
34095	onf	0.0	0.0005081300813008131
34096	ond	0.0	0.046239837398373985
34097	onc	0.0	0.015752032520325202
34098	onb	0.0	0.0010162601626016261
34099	on]	0.0	0.0
34100	on;	0.0	0.0
34101	oop	0.0	0.0
34102	on:	0.0	0.0
34103	on9	0.0	0.0005081300813008131
34104	on8	0.0	0.0005081300813008131
34105	on7	0.0	0.0010162601626016261
34106	on6	0.0	0.0005081300813008131
34107	on5	0.0	0.0010162601626016261
34108	on4	0.0	0.0005081300813008131
34109	on3	0.0	0.0010162601626016261
34110	on2	0.0	0.002540650406504065
34111	on1	0.0	0.003048780487804878
34112	on0	0.0	0.0
34113	onn	0.0	0.0
34114	onp	0.0	0.0
34115	onr	0.0	0.0005081300813008131
34116	onu	0.0	0.014227642276422764
34117	ooo	0.0	0.0
34118	oon	0.0	0.0
34119	oom	0.0	0.0005081300813008131
34120	ool	0.0	0.016260162601626018
34121	ook	0.0	0.0
34122	ooi	0.0	0.0
34123	ooh	0.0	0.0
34124	oog	0.0	0.0
34125	oof	0.0	0.0
34126	ooe	0.0	0.0
34127	ooc	0.0	0.0020325203252032522
34128	ooa	0.0	0.0
34129	oo_	0.0	0.0
34130	oo:	0.0	0.0
34131	oo3	0.0	0.0
34132	oo2	0.0	0.0
34133	oo1	0.0	0.0
34134	on‚	0.0	0.0
34135	on’	0.0	0.0
34136	on	0.0	0.0
34137	onz	0.0	0.003048780487804878
34138	ony	0.0	0.0005081300813008131
34139	onw	0.0	0.0
34140	ox3	0.0	0.0010162601626016261
34141	ox5	0.0	0.0005081300813008131
34142	p7#	0.0	0.0
34143	p2l	0.0	0.0005081300813008131
34144	p2y	0.0	0.0
34145	p2x	0.0	0.0
34146	p2v	0.0	0.0
34147	p2u	0.0	0.0
34148	p2t	0.0	0.0005081300813008131
34149	p2s	0.0	0.0
34150	p2r	0.0	0.0
34151	p2p	0.0	0.0
34152	p2o	0.0	0.0005081300813008131
34153	p2n	0.0	0.0
34154	p2m	0.0	0.0
34155	p2k	0.0	0.0005081300813008131
34156	p2α	0.0	0.0005081300813008131
34157	p2j	0.0	0.0
34158	p2i	0.0	0.0005081300813008131
34159	p2h	0.0	0.0005081300813008131
34160	p2g	0.0	0.0
34161	p2f	0.0	0.0
34162	p2e	0.0	0.0
34163	p2d	0.0	0.0005081300813008131
34164	p2c	0.0	0.001524390243902439
34165	p2b	0.0	0.0020325203252032522
34166	p2a	0.0	0.002540650406504065
34167	p2]	0.0	0.0005081300813008131
34168	p2 	0.0	0.0
34169	p2–	0.0	0.0
34170	ox6	0.0	0.0
34171	p3:	0.0	0.0
34172	p3i	0.0	0.0
34173	p3h	0.0	0.0005081300813008131
34174	p3g	0.0	0.0
34175	p3f	0.0	0.0
34176	p3e	0.0	0.0005081300813008131
34177	p3d	0.0	0.0005081300813008131
34178	p3c	0.0	0.0005081300813008131
34179	p3b	0.0	0.0040650406504065045
34180	p3a	0.0	0.001524390243902439
34181	p3]	0.0	0.0
34182	p3[	0.0	0.0
34183	p39	0.0	0.003048780487804878
34184	p3(	0.0	0.0
34185	p38	0.0	0.003048780487804878
34186	p37	0.0	0.003556910569105691
34187	p36	0.0	0.002540650406504065
34188	p35	0.0	0.003048780487804878
34189	p34	0.0	0.002540650406504065
34190	p33	0.0	0.003556910569105691
34191	p32	0.0	0.003556910569105691
34192	p31	0.0	0.0040650406504065045
34193	p30	0.0	0.0066056910569105695
34194	p3+	0.0	0.0
34195	p3)	0.0	0.0010162601626016261
34196	p2[	0.0	0.0005081300813008131
34197	p2;	0.0	0.0
34198	p2:	0.0	0.0
34199	p1a	0.0	0.001524390243902439
34200	p1m	0.0	0.0
34201	p1l	0.0	0.0
34202	p1k	0.0	0.0
34203	p1i	0.0	0.0
34204	p1h	0.0	0.0
34205	p1g	0.0	0.0
34206	p1f	0.0	0.0
34207	p1e	0.0	0.0
34208	p1d	0.0	0.0005081300813008131
34209	p1c	0.0	0.0010162601626016261
34210	p1b	0.0	0.001524390243902439
34211	p1]	0.0	0.0005081300813008131
34212	p29	0.0	0.0040650406504065045
34213	p1?	0.0	0.0
34214	p1;	0.0	0.0
34215	p1:	0.0	0.0
34216	p19	0.0	0.007113821138211382
34217	p18	0.0	0.005589430894308943
34218	p17	0.0	0.006097560975609756
34219	p16	0.0	0.0066056910569105695
34220	p15	0.0	0.012195121951219513
34221	p14	0.0	0.011686991869918699
34222	p11	0.0	0.01524390243902439
34223	p10	0.0	0.014227642276422764
34224	p1n	0.0	0.0005081300813008131
34225	p1o	0.0	0.0
34226	p1p	0.0	0.0
34227	p1q	0.0	0.0005081300813008131
34228	p28	0.0	0.004573170731707317
34229	p27	0.0	0.002540650406504065
34230	p26	0.0	0.00508130081300813
34231	p25	0.0	0.007621951219512195
34232	p24	0.0	0.007113821138211382
34233	p23	0.0	0.006097560975609756
34234	p22	0.0	0.007621951219512195
34235	p21	0.0	0.007113821138211382
34236	p20	0.0	0.005589430894308943
34237	p2/	0.0	0.0005081300813008131
34238	p2-	0.0	0.003556910569105691
34239	p2+	0.0	0.0005081300813008131
34240	p2)	0.0	0.0005081300813008131
34241	p2(	0.0	0.0
34242	p2#	0.0	0.0
34243	p1δ	0.0	0.0
34244	p1 	0.0	0.0
34245	p1w	0.0	0.0
34246	p1v	0.0	0.0
