Importance	Ngram	Frequency in tumor_stage Columns	Frequency in Non tumor_stage Columns
687	rig	0.0	0.005144326950557302
688	esi	0.0	0.010479184528913024
689	ans	0.0	0.017052491187958464
690	es_	0.0	0.049156901971992
691	d_d	0.0	0.006382776031247023
692	/ga	0.0	9.52653138992093e-05
693	4_s	0.0	0.005715918833952558
694	sdc	0.0	0.008478612937029627
695	ihc	0.0	0.0001905306277984186
696	nc_	0.0	0.007240163856339907
697	exo	0.0	0.006192245403448604
698	cle	0.0	0.023721063160903114
699	h05	0.0	0.0010479184528913023
700	uga	0.0	0.0005715918833952558
701	4_f	0.0	0.0014289797084881394
702	826	0.0	0.002000571591883395
703	+hb	0.0	0.0001905306277984186
704	von	0.0	0.0005715918833952558
705	sr)	0.0	9.52653138992093e-05
706	euk	0.0	0.007907021053634371
707	o)_	0.0	0.002000571591883395
708	's_	0.0	0.0026674287891778605
709	iti	0.0	0.023530532533104696
710	wt_	0.0	0.026483757263980185
711	zen	0.0	0.0014289797084881394
712	lif	0.0	0.002857959416976279
713	ram	0.0	0.00800228636753358
714	ca-	0.0	0.001619510336286558
715	5a-	0.0	0.0003810612555968372
716	66t	0.0	0.0001905306277984186
717	med	0.0	0.01371820520148614
718	ap_	0.0	0.008383347623130418
719	phe	0.0	0.016480899304563208
720	69_	0.0	0.01771934838525293
721	tra	0.0	0.0379155949318853
722	con	0.0	0.08764408878727255
723	gat	0.0	0.011908164237401162
724	atc	0.0	0.009907592645517767
725	p2_	0.0	0.034581308945412975
726	ocy	0.0	0.026864818519577022
727	ox_	0.0	0.0038106125559683717
728	9_v	0.0	0.0009526531389920929
729	rl1	0.0	0.0011431837667905116
730	dar	0.0	0.002000571591883395
731	dip	0.0	0.0038106125559683717
732	iss	0.0	0.08459559874249786
733	gth	0.0	0.00047632656949604646
734	ene	0.0	0.00800228636753358
735	hen	0.0	0.003524816614270744
736	oid	0.0	0.021148899685624466
737	tar	0.0	0.009050204820424883
738	zzi	0.0	0.0002857959416976279
739	bcl	0.0	0.0014289797084881394
740	od_	0.0	0.0307706963894446
741	918	0.0	0.002476898161379442
742	4]_	0.0	0.0038106125559683717
743	shd	0.0	0.0006668571972944651
744	nob	0.0	0.00047632656949604646
745	4w_	0.0	9.52653138992093e-05
746	4_a	0.0	0.002857959416976279
747	68_	0.0	0.017052491187958464
748	mp_	0.0	0.002000571591883395
749	5nm	0.0	0.0005715918833952558
750	rd_	0.0	0.005620653520053348
751	hak	0.0	0.00047632656949604646
752	e_c	0.0	0.03400971706201772
753	es3	0.0	0.0007621225111936744
754	edi	0.0	0.010002857959416977
755	092	0.0	0.004572735067162046
756	tb-	0.0	0.00047632656949604646
757	per	0.0	0.02448318567209679
758	miz	0.0	0.00047632656949604646
759	d1c	0.0	0.0003810612555968372
760	l_s	0.0	0.024578450985996
761	l2_	0.0	0.006192245403448604
762	trl	0.0	0.012765552062494046
763	n_p	0.0	0.013146613318090883
764	dp2	0.0	0.0002857959416976279
765	11a	0.0	0.001238449080689721
766	e_t	0.038461538461538464	0.021148899685624466
767	dta	0.0	0.002000571591883395
768	scc	0.038461538461538464	0.0038106125559683717
769	ano	0.0	0.01609983804896637
770	02a	0.0	0.0003810612555968372
771	135	0.0	0.009050204820424883
772	ls_	0.0	0.10183862055825474
773	t_p	0.0	0.011241307040106696
774	sit	0.0	0.015814042107268743
775	ato	0.0	0.01619510336286558
776	401	0.0	0.005144326950557302
777	cd3	0.0	0.008669143564828046
778	rit	0.0	0.00676383728684386
779	raf	0.0	0.00685910260074307
780	an_	0.0	0.06744784224064018
781	e_6	0.0	0.003429551300371535
782	1#1	0.0	0.0006668571972944651
783	dua	0.0	0.004191673811565209
784	at_	0.0	0.013337143945889302
785	-dt	0.0	0.00047632656949604646
786	ubp	0.0	0.0003810612555968372
787	p-v	0.0	9.52653138992093e-05
788	-11	0.0	0.006668571972944651
789	ct6	0.0	0.00047632656949604646
790	951	0.0	0.002572163475278651
791	cop	0.0	0.0013337143945889303
792	c5_	0.0	0.004096408497666
793	10_	0.0	0.04906163665809279
794	7a_	0.0	0.0018100409640849767
795	ma-	0.0	0.0013337143945889303
796	02_	0.0	0.021911022196818137
797	fvi	0.0	0.0002857959416976279
798	ys_	0.0	0.009050204820424883
799	rol	0.0	0.07297323044679432
800	id-	0.0	0.0019053062779841859
801	8_t	0.0	0.00400114318376679
802	uke	0.0	0.006382776031247023
803	r3_	0.0	0.005811184147851767
804	ifu	0.0	0.0006668571972944651
805	evi	0.038461538461538464	0.0008573878250928837
806	ega	0.0	0.009336000762122511
807	1_[	0.0	0.005620653520053348
808	1_l	0.0	0.0054301228922549296
809	fis	0.0	0.0005715918833952558
810	ab_	0.0	0.004191673811565209
811	aps	0.0	0.0010479184528913023
812	pae	0.0	0.0005715918833952558
813	ggt	0.0	0.0010479184528913023
814	xen	0.0	0.0036200819281699535
815	oar	0.0	0.0011431837667905116
816	hep	0.0	0.015337715537772696
817	rov	0.0	0.011336572354005906
818	t15	0.0	0.0018100409640849767
819	ngn	0.0	0.0003810612555968372
820	i_c	0.0	0.0018100409640849767
821	ica	0.038461538461538464	0.03543869677050586
822	75a	0.0	0.0002857959416976279
823	p12	0.0	0.0026674287891778605
824	rgt	0.0	0.0005715918833952558
825	e_b	0.0	0.012003429551300371
826	rlo	0.0	0.0003810612555968372
827	nti	0.0	0.022101552824616556
828	for	0.0	0.021815756882918928
829	s_o	0.0	0.008859674192626465
830	in_	0.0	0.05687339239782795
831	nod	0.0	0.003429551300371535
832	b-2	0.0	0.007525959798037535
833	b4_	0.0	0.003239020672573116
834	4t3	0.0	0.0002857959416976279
835	bmc	0.0	0.010098123273316186
836	gas	0.0	0.003524816614270744
837	d_s	0.0	0.012670286748594837
838	aag	0.0	0.0010479184528913023
839	lad	0.0	0.004191673811565209
840	era	0.0	0.02553110412498809
841	b11	0.0	0.002476898161379442
842	vas	0.0	0.004382204439363628
843	t_5	0.0	0.004572735067162046
844	agb	0.0	0.0002857959416976279
845	lea	0.0	0.007240163856339907
846	ono	0.0	0.029246451367057256
847	apy	0.0	0.0013337143945889303
848	ns_	0.0	0.018481470896446604
849	str	0.0	0.021720491569019718
850	bra	0.0	0.013813470515385349
851	sle	0.0	0.003715347242069163
852	ltu	0.0	0.016480899304563208
853	v0_	0.0	0.0003810612555968372
854	5r0	0.0	9.52653138992093e-05
855	ndi	0.0	0.014480327712679814
856	us_	0.0	0.033152329236924835
857	nta	0.0	0.015909307421167952
858	mox	0.0	0.002286367533581023
859	oa_	0.0	0.0006668571972944651
860	upn	0.0	9.52653138992093e-05
861	n_c	0.0	0.017243021815756883
862	sc+	0.0	0.0006668571972944651
863	dox	0.0	0.008383347623130418
864	nst	0.0	0.007525959798037535
865	xos	0.0	0.003239020672573116
866	lon	0.0	0.016766695246260836
867	nom	0.0	0.026960083833476232
868	r_(	0.0	0.003905877869867581
869	nsl	0.0	0.0002857959416976279
870	tcc	0.0	0.005906449461750976
871	jur	0.0	0.002191102219681814
872	s8a	0.0	9.52653138992093e-05
873	ima	0.0	0.01933885872153949
874	r_3	0.0	0.007525959798037535
875	tte	0.0	0.002286367533581023
876	ema	0.0	0.022387348766314184
877	oth	0.0	0.012860817376393255
878	87_	0.0	0.015528246165571115
879	25%	0.0	0.0001905306277984186
880	mac	0.0	0.007716490425835953
881	p_c	0.0	0.004191673811565209
882	ow_	0.0	0.014099266457082977
883	dne	0.0	0.009145470134324093
884	h3t	0.0	0.0005715918833952558
885	hc_	0.0	0.0008573878250928837
886	ag0	0.0	0.00047632656949604646
887	st_	0.0	0.043631513765837855
888	1e_	0.0	0.0003810612555968372
889	l24	0.0	0.0007621225111936744
890	y_c	0.0	0.017052491187958464
891	y_0	0.0	0.003429551300371535
892	a_(	0.0	0.006096980089549395
893	ens	0.0	0.011146041726207487
894	a_h	0.0	0.0036200819281699535
895	e_2	0.0	0.01781461369915214
896	ren	0.0	0.021815756882918928
897	t_a	0.038461538461538464	0.00943126607602172
898	siv	0.0	0.0011431837667905116
899	13_	0.0	0.03782032961798609
900	hde	0.0	9.52653138992093e-05
901	krn	0.0	0.0001905306277984186
902	p5_	0.0	0.004858531008859674
903	ops	0.0	0.005525388206154139
904	vea	0.0	0.00047632656949604646
905	ais	0.0	0.00047632656949604646
906	arg	0.0	0.008478612937029627
907	bd_	0.0	0.0007621225111936744
908	gga	0.0	0.0009526531389920929
909	1_s	0.0	0.014099266457082977
910	lun	0.0	0.01609983804896637
911	het	0.0	0.0018100409640849767
912	t5_	0.0	0.002572163475278651
913	2-2	0.0	0.004286939125464418
914	t_g	0.0	0.0033342859864723255
915	ack	0.0	0.0026674287891778605
916	439	0.0	0.0033342859864723255
917	78_	0.0	0.015814042107268743
918	ixt	0.0	0.0010479184528913023
919	dkk	0.0	0.0002857959416976279
920	n_w	0.0	0.0038106125559683717
921	48_	0.0	0.022387348766314184
922	r1_	0.0	0.008859674192626465
923	ith	0.0	0.04267886062684577
924	c10	0.0	0.004096408497666
925	g_a	0.0	0.005144326950557302
926	t9-	0.0	0.0001905306277984186
927	r)_	0.038461538461538464	0.002000571591883395
928	mbr	0.0	0.010955511098409068
929	isl	0.0	0.002953224730875488
930	una	0.0	0.0011431837667905116
931	ute	0.0	0.007144898542440698
932	854	0.0	0.0020958369057826045
933	ied	0.0	0.003239020672573116
934	tiv	0.0	0.022101552824616556
935	tub	0.0	0.0030484900447746975
936	st-	0.0	0.004668000381061256
937	031	0.0	0.006001714775650186
938	417	0.0	0.003429551300371535
939	mt3	0.0	0.00047632656949604646
940	16_	0.0	0.038868248070877395
941	9_m	0.0	0.0015242450223873487
942	cim	0.038461538461538464	0.0011431837667905116
943	-ev	0.0	0.0006668571972944651
944	m_1	0.0	0.0038106125559683717
945	amo	0.0	0.003905877869867581
946	rl_	0.0	0.010574449842812233
947	400	0.0	0.004953796322758884
948	215	0.0	0.004191673811565209
949	76_	0.0	0.016480899304563208
950	oa-	0.0	9.52653138992093e-05
951	h_3	0.0	0.0015242450223873487
952	us-	0.0	0.0010479184528913023
953	h_s	0.0	0.006668571972944651
954	-4_	0.038461538461538464	0.006001714775650186
955	cgt	0.0	0.0010479184528913023
956	21-	0.0	0.002286367533581023
957	onu	0.0	0.004096408497666
958	ubj	0.0	0.007621225111936743
959	cko	0.0	0.003715347242069163
960	64_	0.0	0.016671429932361627
961	6-2	0.0	0.0020958369057826045
962	57_	0.0	0.018100409640849767
963	dvh	0.0	0.0002857959416976279
964	kno	0.0	0.017052491187958464
965	pd_	0.0	0.0023816328474802325
966	ino	0.0	0.02438792035819758
967	12_	0.0	0.04286939125464419
968	182	0.0	0.005144326950557302
969	phi	0.0	0.006382776031247023
970	ria	0.0	0.019815185291035535
971	mdc	0.0	0.0006668571972944651
972	l1a	0.0	9.52653138992093e-05
973	14_	0.0	0.036867676478994
974	2rg	0.0	9.52653138992093e-05
975	mmu	0.0	0.002286367533581023
976	yo_	0.0	0.0020958369057826045
977	mso	0.0	0.024673716299895208
978	ode	0.0	0.008192816995332
979	lc/	0.0	0.0008573878250928837
980	cc1	0.0	0.0020958369057826045
981	cin	0.0	0.02591216538058493
982	52_	0.0	0.01924359340764028
983	82_	0.0	0.015147184909974278
984	wit	0.0	0.027722206344669906
985	hre	0.0	0.001619510336286558
986	r_l	0.0	0.0030484900447746975
987	5_s	0.0	0.005811184147851767
988	45_	0.0	0.022482614080213393
989	ymp	0.0	0.010002857959416977
990	la-	0.0	0.002572163475278651
991	nit	0.0	0.009050204820424883
992	let	0.0	0.008669143564828046
993	nsd	0.0	0.011622368295703534
994	est	0.0	0.010479184528913024
995	ogi	0.0	0.004858531008859674
996	gr-	0.0	0.0002857959416976279
997	n_d	0.0	0.007240163856339907
998	130	0.0	0.00952653138992093
999	uro	0.0	0.014861388968276651
1000	30_	0.0	0.026197961322282557
1001	esc	0.038461538461538464	0.018386205582547395
1002	tan	0.038461538461538464	0.013051348004191674
1003	te-	0.0	0.002476898161379442
1004	que	0.0	0.0036200819281699535
1005	hek	0.0	0.013241878631990093
1006	55c	0.0	0.0001905306277984186
1007	ite	0.0	0.006192245403448604
1008	sts	0.0	0.008954939506525674
1009	lpo	0.0	0.00047632656949604646
1010	pto	0.0	0.0030484900447746975
1011	dcg	0.0	9.52653138992093e-05
1012	r_1	0.0	0.010383919215013814
1013	onr	0.0	0.0002857959416976279
1014	cri	0.0	0.012289225492998
1015	out	0.0	0.008478612937029627
1016	rog	0.0	0.01371820520148614
1017	wee	0.0	0.004572735067162046
1018	ant	0.0	0.026197961322282557
1019	s32	0.0	0.002191102219681814
1020	22_	0.0	0.029436981994855674
1021	sco	0.0	0.0019053062779841859
1022	t_2	0.0	0.011717633609602743
1023	08_	0.0	0.021148899685624466
1024	ewi	0.0	0.0008573878250928837
1025	132	0.0	0.008573878250928837
1026	ags	0.0	0.0011431837667905116
1027	ney	0.0	0.009145470134324093
1028	15_	0.0	0.03553396208440507
1029	cod	0.0	0.002000571591883395
1030	xb8	0.0	0.0001905306277984186
1031	aer	0.0	0.0007621225111936744
1032	a_w	0.0	0.0038106125559683717
1033	tia	0.0	0.01219396017909879
1034	59_	0.0	0.01771934838525293
1035	msc	0.0	0.0033342859864723255
1036	sn_	0.0	0.001238449080689721
1037	sud	0.0	0.0005715918833952558
1038	1_r	0.0	0.01219396017909879
1039	1g_	0.0	0.0015242450223873487
1040	ac5	0.0	0.0003810612555968372
1041	nin	0.0	0.008288082309231209
1042	24_	0.0	0.032771267981328
1043	ve_	0.0	0.023911593788701533
1044	cct	0.0	0.0017147756501857674
1045	all	0.0	0.013241878631990093
1046	oto	0.0	0.006096980089549395
1047	ull	0.0	0.003429551300371535
1048	fra	0.0	0.002953224730875488
1049	den	0.038461538461538464	0.014766123654377442
1050	or-	0.0	0.0013337143945889303
1051	upd	0.0	0.003143755358673907
1052	f_1	0.0	0.002953224730875488
1053	lth	0.0	0.018481470896446604
1054	res	0.0	0.031723349528436695
1055	ke_	0.0	0.004382204439363628
1056	p_g	0.0	0.0006668571972944651
1057	a_m	0.0	0.005811184147851767
1058	s_c	0.0	0.01790987901305135
1059	ays	0.0	0.008859674192626465
1060	e_9	0.0	0.0018100409640849767
1061	3)_	0.0	0.004191673811565209
1062	ini	0.0	0.008478612937029627
1063	aem	0.0	0.0007621225111936744
1064	ja_	0.0	0.0001905306277984186
1065	t_r	0.0	0.010764980470610652
1066	hex	0.0	0.0010479184528913023
1067	ca_	0.0	0.004763265694960465
1068	1_5	0.0	0.002476898161379442
1069	rdo	0.0	0.0005715918833952558
1070	d-t	0.0	0.0038106125559683717
1071	l-2	0.0	0.005239592264456512
1072	cs-	0.0	0.002286367533581023
1073	emi	0.0	0.010669715156711442
1074	lt+	0.0	9.52653138992093e-05
1075	ngi	0.0	0.0054301228922549296
1076	pda	0.0	0.005144326950557302
1077	s_e	0.0	0.004858531008859674
1078	hiv	0.0	0.002572163475278651
1079	-13	0.0	0.004858531008859674
1080	75_	0.0	0.019529389349337907
1081	neu	0.0	0.022387348766314184
1082	83_	0.0	0.015147184909974278
1083	d_a	0.0	0.007525959798037535
1084	ler	0.0	0.002953224730875488
1085	ct1	0.038461538461538464	0.008288082309231209
1086	s-c	0.0	0.004572735067162046
1087	inf	0.0	0.019719919977136326
1088	dr_	0.0	0.001238449080689721
1089	pg2	0.0	0.006192245403448604
1090	80_	0.0	0.01790987901305135
1091	pat	0.0	0.03010383919215014
1092	14a	0.0	0.0009526531389920929
1093	37_	0.0	0.023911593788701533
1094	eco	0.0	0.003715347242069163
1095	olo	0.0	0.02267314470801181
1096	2d2	0.0	0.0001905306277984186
1097	ign	0.0	0.003715347242069163
1098	ero	0.0	0.007335429170239116
1099	eek	0.0	0.0038106125559683717
1100	51_	0.0	0.021053634371725256
1101	iar	0.0	0.0013337143945889303
1102	r47	0.0	0.0006668571972944651
1103	-dc	0.0	0.00047632656949604646
1104	coi	0.0	0.0003810612555968372
1105	fic	0.0	0.005049061636658093
1106	-dl	0.0	0.0002857959416976279
1107	1_b	0.0	0.004858531008859674
1108	183	0.0	0.004477469753262837
1109	31_	0.0	0.03239020672573116
1110	0_n	0.0	0.007335429170239116
1111	cyc	0.0	0.005525388206154139
1112	66_	0.0	0.017243021815756883
1113	num	0.0	0.002953224730875488
1114	h2_	0.0	0.004953796322758884
1115	61_	0.0	0.018576736210345814
1116	pol	0.0	0.00676383728684386
1117	et-	0.0	0.001619510336286558
1118	sph	0.0	0.0019053062779841859
1119	ost	0.0	0.025245308183290464
1120	ome	0.0	0.015147184909974278
1121	c-t	0.0	0.0002857959416976279
1122	ous	0.0	0.015909307421167952
1123	ho1	0.0	0.0001905306277984186
1124	imu	0.0	0.006001714775650186
1125	fro	0.0	0.02600743069448414
1126	fec	0.0	0.024768981613794417
1127	ear	0.0	0.015814042107268743
1128	ars	0.0	0.007621225111936743
1129	pf_	0.0	0.0011431837667905116
1130	rdi	0.0	0.006192245403448604
1131	-24	0.0	0.003524816614270744
1132	gy_	0.0	0.0030484900447746975
1133	t_c	0.0	0.028960655425359628
1134	cte	0.0	0.019815185291035535
1135	die	0.0	0.0010479184528913023
1136	1d7	0.0	0.0002857959416976279
1137	rou	0.0	0.009145470134324093
1138	aft	0.0	0.009240735448223302
1139	mon	0.0	0.02067257311612842
1140	itt	0.0	0.0019053062779841859
1141	uen	0.0	0.004096408497666
1142	lee	0.0	0.0019053062779841859
1143	eov	0.0	0.0002857959416976279
1144	als	0.0	0.002572163475278651
1145	egf	0.0	0.004858531008859674
1146	025	0.0	0.005715918833952558
1147	oce	0.0	0.0038106125559683717
1148	ges	0.0	0.00943126607602172
1149	19_	0.0	0.034676574259312185
1150	ov-	0.0	0.00400114318376679
1151	24b	0.0	0.0002857959416976279
1152	s98	0.0	0.0008573878250928837
1153	sal	0.0	0.006382776031247023
1154	ito	0.0	0.01219396017909879
1155	dys	0.0	0.001238449080689721
1156	0h_	0.0	0.003905877869867581
1157	viv	0.0	0.0013337143945889303
1158	as3	0.0	0.0009526531389920929
1159	fer	0.0	0.014861388968276651
1160	eh_	0.0	0.0014289797084881394
1161	ryo	0.0	0.011622368295703534
1162	aml	0.0	0.003429551300371535
1163	le9	0.0	0.0008573878250928837
1164	ain	0.0	0.019910450604934744
1165	ppl	0.038461538461538464	0.003239020672573116
1166	s66	0.0	0.001238449080689721
1167	12c	0.0	0.0008573878250928837
1168	ml_	0.0	0.006001714775650186
1169	ta3	0.0	0.0002857959416976279
1170	cd_	0.0	0.0011431837667905116
1171	b_+	0.0	0.00047632656949604646
1172	4_[	0.0	0.002572163475278651
1173	f_c	0.0	0.004477469753262837
1174	psc	0.0	0.01933885872153949
1175	c3_	0.038461538461538464	0.010383919215013814
1176	tie	0.0	0.01933885872153949
1177	nci	0.0	0.0054301228922549296
1178	4_h	0.0	0.008192816995332
1179	t-c	0.0	0.0020958369057826045
1180	seq	0.0	0.024673716299895208
1181	ess	0.0	0.015718776793369534
1182	h29	0.0	0.0011431837667905116
1183	r_m	0.0	0.005525388206154139
1184	lua	0.0	0.0002857959416976279
1185	kem	0.0	0.006001714775650186
1186	r_c	0.0	0.03848718681528056
1187	oxn	0.0	0.0002857959416976279
1188	h_4	0.0	0.0014289797084881394
1189	23_	0.0	0.026864818519577022
1190	t6_	0.0	0.0017147756501857674
1191	h02	0.0	0.0011431837667905116
1192	rge	0.0	0.008954939506525674
1193	lia	0.0	0.024768981613794417
1194	s13	0.0	0.004572735067162046
1195	d/u	0.0	0.0001905306277984186
1196	hri	0.0	0.001619510336286558
1197	osi	0.0	0.015432980851671906
1198	9_y	0.0	0.0006668571972944651
1199	96_	0.0	0.013432409259788511
1200	5_t	0.0	0.002857959416976279
1201	4b-	0.0	0.00047632656949604646
1202	1_(	0.0	0.005715918833952558
1203	sot	0.0	0.0015242450223873487
1204	yte	0.0	0.025054777555492045
1205	mia	0.0	0.007430694484138326
1206	27b	0.0	0.0002857959416976279
1207	ad_	0.0	0.003905877869867581
1208	6_t	0.0	0.0026674287891778605
1209	bal	0.0	0.0018100409640849767
1210	h_b	0.0	0.0027626941030770694
1211	a_1	0.0	0.004953796322758884
1212	c1_	0.038461538461538464	0.010288653901114605
1213	93-	0.0	0.0007621225111936744
1214	v6-	0.0	0.0006668571972944651
1215	7_t	0.0	0.003524816614270744
1216	g_f	0.0	0.002857959416976279
1217	2_s	0.0	0.01209869486519958
1218	8_a	0.0	0.0027626941030770694
1219	cul	0.0	0.02724587977517386
1220	-_8	0.0	0.0001905306277984186
1221	e_d	0.0	0.010764980470610652
1222	58_	0.0	0.018195674954748976
1223	%_h	0.0	0.0002857959416976279
1224	084	0.0	0.004191673811565209
1225	p-s	0.0	0.0007621225111936744
1226	a_a	0.0	0.005525388206154139
1227	tin	0.0	0.023721063160903114
1228	1_2	0.0	0.00800228636753358
1229	ele	0.0	0.005906449461750976
1230	chr	0.0	0.003429551300371535
1231	l_c	0.0	0.049252167285891206
1232	0c_	0.0	0.0008573878250928837
1233	ll-	0.0	0.004191673811565209
1234	63_	0.0	0.01771934838525293
1235	l_1	0.0	0.011622368295703534
1236	grn	0.0	0.002572163475278651
1237	ui_	0.0	0.0002857959416976279
1238	r_a	0.0	0.008288082309231209
1239	g's	0.0	0.0002857959416976279
1240	e25	0.0	0.0009526531389920929
1241	%_m	0.0	0.0001905306277984186
1242	o_m	0.0	0.0019053062779841859
1243	acr	0.0	0.00676383728684386
1244	inj	0.0	0.001238449080689721
1245	m_h	0.0	0.008669143564828046
1246	es2	0.0	0.0019053062779841859
1247	ch_	0.0	0.00800228636753358
1248	na-	0.0	0.015909307421167952
1249	yes	0.0	0.004763265694960465
1250	aci	0.0	0.003239020672573116
1251	c23	0.0	0.0018100409640849767
