Importance	Ngram	Frequency in sex Columns	Frequency in Nonsex Columns
52139	m_j	0.0	0.0022896393817973667
52140	m_e	0.012096774193548387	0.009158557527189467
52141	m__	0.0	0.0
52142	m_^	0.0	0.0
52143	m_[	0.0	0.0005724098454493417
52144	m_7	0.004032258064516129	0.0028620492272467086
52145	m9b	0.0	0.0
52146	m9]	0.0	0.0
52147	m73	0.0	0.0005724098454493417
52148	m9:	0.0	0.0
52149	m8(	0.0	0.0
52150	m7δ	0.0	0.0
52151	m7v	0.0	0.0
52152	m7u	0.0	0.0
52153	m7r	0.0	0.0
52154	m7p	0.0	0.0
52155	m7n	0.0	0.0
52156	m7j	0.0	0.0
52157	m7h	0.0	0.0
52158	m7g	0.0	0.0
52159	m7f	0.0	0.0005724098454493417
52160	m7d	0.0	0.0
52161	m7c	0.0	0.0
52162	m7b	0.0	0.0
52163	m7a	0.0	0.0
52164	m7]	0.0	0.0
52165	m7:	0.0	0.0
52166	m79	0.004032258064516129	0.0005724098454493417
52167	m78	0.0	0.0005724098454493417
52168	m77	0.0	0.0
52169	m76	0.0	0.0
52170	m75	0.0	0.0
52171	m74	0.0	0.0
52172	m8/	0.0	0.0
52173	m80	0.0	0.0005724098454493417
52174	m81	0.004032258064516129	0.0
52175	m8p	0.0	0.0
52176	m99	0.0	0.0
52177	m98	0.004032258064516129	0.0005724098454493417
52178	m97	0.0	0.0
52179	m96	0.0	0.0005724098454493417
52180	m95	0.004032258064516129	0.0005724098454493417
52181	m93	0.0	0.0
52182	m92	0.0	0.0
52183	m90	0.0	0.0011448196908986834
52184	m9(	0.0	0.0
52185	m8w	0.0	0.0
52186	m8k	0.0	0.0
52187	m82	0.004032258064516129	0.0
52188	m8c	0.0	0.0
52189	m8b	0.0	0.0
52190	m8a	0.0	0.0
52191	m8]	0.0	0.0
52192	m8:	0.0	0.0
52193	m89	0.0	0.0
52194	m88	0.008064516129032258	0.0005724098454493417
52195	m87	0.004032258064516129	0.0011448196908986834
52196	m86	0.0	0.0
52197	m84	0.0	0.0005724098454493417
52198	m3:	0.0	0.0
52199	m38	0.004032258064516129	0.0011448196908986834
52200	m#2	0.0	0.0005724098454493417
52201	m-v	0.0	0.0
52202	m-t	0.0	0.0
52203	m-s	0.0	0.0011448196908986834
52204	m-r	0.004032258064516129	0.0011448196908986834
52205	m-p	0.0	0.0005724098454493417
52206	m-o	0.0	0.0
52207	m-n	0.0	0.0
52208	m-m	0.0	0.0017172295363480253
52209	m-l	0.0	0.0
52210	m-k	0.0	0.0
52211	m-j	0.0	0.0
52212	m-i	0.0	0.0005724098454493417
52213	m-h	0.0	0.0017172295363480253
52214	m-g	0.0	0.0005724098454493417
52215	m-f	0.0	0.0
52216	m-e	0.0	0.0
52217	m-d	0.0	0.0028620492272467086
52218	m-b	0.0	0.0005724098454493417
52219	m-a	0.0	0.0011448196908986834
52220	m-_	0.0	0.0005724098454493417
52221	m-9	0.0	0.0
52222	m-8	0.0	0.0
52223	m-7	0.0	0.0
52224	m-6	0.0	0.0005724098454493417
52225	m-u	0.0	0.0005724098454493417
52226	m-w	0.0	0.0005724098454493417
52227	m37	0.0	0.0
52228	m-x	0.0	0.0
52229	m/r	0.0	0.0
52230	m/p	0.0	0.0005724098454493417
52231	m/m	0.004032258064516129	0.0
52232	m/l	0.0	0.0
52233	m/k	0.0	0.0
52234	m/g	0.0	0.0
52235	m/f	0.0	0.0
52236	m/e	0.0	0.0
52237	m/c	0.0	0.0
52238	m/b	0.0	0.0
52239	m/a	0.0	0.0
52240	m/_	0.0	0.0
52241	m/[	0.0	0.0
52242	m/9	0.0	0.0
52243	m/7	0.0	0.0
52244	m/5	0.0	0.0
52245	m/4	0.0	0.0
52246	m/3	0.0	0.0
52247	m/2	0.0	0.0
52248	m/1	0.0	0.0
52249	m/-	0.0	0.0005724098454493417
52250	m-z	0.0	0.0
52251	m-y	0.0	0.0
52252	m-5	0.0	0.0
52253	m-4	0.0	0.0005724098454493417
52254	m-3	0.004032258064516129	0.0034344590726960505
52255	m-2	0.004032258064516129	0.004006868918145392
52256	m+2	0.0	0.0
52257	m+/	0.0	0.0
52258	m+-	0.0	0.0
52259	m+)	0.0	0.0
52260	m*c	0.0	0.0
52261	m*_	0.0	0.0
52262	m)c	0.0	0.0
52263	m)3	0.0	0.0
52264	m)/	0.0	0.0
52265	m)-	0.0	0.0
52266	m)+	0.0	0.0
52267	m))	0.0	0.0
52268	m(p	0.0	0.0
52269	m(i	0.0	0.0
52270	m(c	0.0	0.0
52271	m(8	0.0	0.0
52272	m(4	0.0	0.0
52273	m(2	0.0	0.0
52274	m(1	0.0	0.0
52275	m(+	0.0	0.0
52276	m#8	0.0	0.0
52277	m#7	0.0	0.0
52278	m#3	0.0	0.0
52279	m+3	0.0	0.0
52280	m+5	0.0	0.0
52281	m+6	0.0	0.0
52282	m+m	0.0	0.0
52283	m-/	0.0	0.0005724098454493417
52284	m-)	0.0	0.0
52285	m+y	0.0	0.0
52286	m+u	0.0	0.0
52287	m+t	0.0	0.0
52288	m+s	0.0	0.0
52289	m+r	0.0	0.0
52290	m+p	0.0	0.0
52291	m+o	0.0	0.0
52292	m+n	0.0	0.0
52293	m+l	0.0	0.0
52294	m+8	0.0	0.0
52295	m+i	0.0	0.0
52296	m+h	0.0	0.0
52297	m+g	0.0	0.0
52298	m+f	0.0	0.0
52299	m+e	0.0	0.0
52300	m+d	0.0	0.0
52301	m+c	0.0	0.0
52302	m+b	0.0	0.0
52303	m+a	0.0	0.0
52304	m+_	0.0	0.0022896393817973667
52305	m/s	0.0	0.0
52306	m/t	0.0	0.0
52307	m/w	0.0	0.0
52308	m1β	0.0	0.0
52309	m2f	0.0	0.0
52310	m2e	0.0	0.0
52311	m2d	0.0	0.0005724098454493417
52312	m2c	0.0	0.0
52313	m2b	0.004032258064516129	0.0
52314	m2a	0.0	0.0005724098454493417
52315	m2_	0.03225806451612903	0.022323983972524327
52316	m2]	0.0	0.0
52317	m2;	0.0	0.0
52318	m2:	0.0	0.0
52319	m29	0.0	0.0011448196908986834
52320	m28	0.0	0.0011448196908986834
52321	m27	0.0	0.0011448196908986834
52322	m26	0.004032258064516129	0.0005724098454493417
52323	m25	0.0	0.0028620492272467086
52324	m24	0.0	0.0028620492272467086
52325	m22	0.0	0.0034344590726960505
52326	m2-	0.004032258064516129	0.0022896393817973667
52327	m2+	0.0	0.0005724098454493417
52328	m2)	0.004032258064516129	0.0
52329	m2(	0.0	0.0
52330	m1⍺	0.0	0.0
52331	m1φ	0.0	0.0005724098454493417
52332	m2g	0.0	0.0
52333	m2h	0.0	0.0
52334	m2i	0.0	0.0
52335	m3(	0.0	0.0
52336	m36	0.0	0.0005724098454493417
52337	m35	0.0	0.0005724098454493417
52338	m34	0.0	0.0
52339	m33	0.0	0.0
52340	m32	0.0	0.0
52341	m31	0.004032258064516129	0.0005724098454493417
52342	m30	0.0	0.0028620492272467086
52343	m3/	0.0	0.0
52344	m3+	0.0	0.0
52345	m3)	0.004032258064516129	0.0
52346	m2φ	0.0	0.0005724098454493417
52347	m2k	0.0	0.0
52348	m2w	0.0	0.0
52349	m2v	0.0	0.0005724098454493417
52350	m2u	0.0	0.0
52351	m2t	0.0	0.0
52352	m2s	0.0	0.0
52353	m2r	0.0	0.0005724098454493417
52354	m2p	0.0	0.0
52355	m2n	0.0	0.0
52356	m2m	0.0	0.0011448196908986834
52357	m2l	0.0	0.0005724098454493417
52358	m1δ	0.0	0.0
52359	m1α	0.0	0.0
52360	m/z	0.0	0.0
52361	m1y	0.0	0.0
52362	m1+	0.0	0.0005724098454493417
52363	m1)	0.004032258064516129	0.0005724098454493417
52364	m1(	0.004032258064516129	0.0
52365	m1'	0.0	0.0
52366	m1#	0.0	0.0
52367	m0）	0.0	0.0
52368	m0ⅳ	0.0	0.0
52369	m0ⅱ	0.0	0.0
52370	m0φ	0.0	0.0005724098454493417
52371	m0v	0.0	0.0005724098454493417
52372	m0m	0.0	0.0005724098454493417
52373	m0h	0.0	0.0
52374	m0g	0.0	0.0
52375	m0b	0.0	0.0
52376	m0a	0.0	0.0
52377	m0?	0.004032258064516129	0.0
52378	m07	0.008064516129032258	0.0011448196908986834
52379	m03	0.004032258064516129	0.0011448196908986834
52380	m02	0.004032258064516129	0.0011448196908986834
52381	m01	0.004032258064516129	0.0011448196908986834
52382	m0-	0.0	0.0
52383	m0)	0.004032258064516129	0.0
52384	m0'	0.0	0.0
52385	m1-	0.008064516129032258	0.0017172295363480253
52386	m1/	0.0	0.0
52387	m11	0.012096774193548387	0.0022896393817973667
52388	m1k	0.0	0.0
52389	m1w	0.0	0.0
52390	m1v	0.0	0.0005724098454493417
52391	m1u	0.0	0.0
52392	m1t	0.0	0.0
52393	m1s	0.004032258064516129	0.0017172295363480253
52394	m1r	0.0	0.0005724098454493417
52395	m1p	0.0	0.0
52396	m1n	0.0	0.0
52397	m1m	0.0	0.0011448196908986834
52398	m1l	0.0	0.0011448196908986834
52399	m1i	0.0	0.0
52400	m17	0.008064516129032258	0.004006868918145392
52401	m1h	0.0	0.0005724098454493417
52402	m1g	0.0	0.0
52403	m1f	0.0	0.0
52404	m1e	0.0	0.0
52405	m1d	0.0	0.0
52406	m1c	0.0	0.0011448196908986834
52407	m1b	0.004032258064516129	0.0005724098454493417
52408	m1a	0.0	0.0011448196908986834
52409	m1]	0.0	0.0
52410	m1:	0.0	0.0
52411	n(h	0.0	0.0
52412	n(i	0.0	0.0005724098454493417
52413	n(k	0.0	0.0005724098454493417
52414	nt 	0.0	0.0
52415	nty	0.0	0.0
52416	ntx	0.0	0.0
52417	ntw	0.0	0.0
52418	ntv	0.0	0.0005724098454493417
52419	ntu	0.004032258064516129	0.0017172295363480253
52420	ntt	0.0	0.0
52421	ntq	0.0	0.0
52422	ntp	0.0	0.0005724098454493417
52423	ntm	0.0	0.0
52424	ntl	0.008064516129032258	0.0028620492272467086
52425	ntk	0.0	0.0
52426	ntj	0.0	0.0
52427	ntg	0.0	0.0005724098454493417
52428	ntf	0.0	0.0
52429	ntd	0.0	0.0
52430	ntc	0.004032258064516129	0.0045792787635947334
52431	ntb	0.0	0.0
52432	nt]	0.0	0.0
52433	nt;	0.0	0.0
52434	nt:	0.0	0.0
52435	nt9	0.0	0.0005724098454493417
52436	nt8	0.0	0.0005724098454493417
52437	nt7	0.0	0.0005724098454493417
52438	ntz	0.0	0.0
52439	nu)	0.0	0.0
52440	nrs	0.0	0.0
52441	nu-	0.0	0.0022896393817973667
52442	nuo	0.0	0.0011448196908986834
52443	nun	0.004032258064516129	0.0
52444	nul	0.004032258064516129	0.012020606754436176
52445	nuk	0.0	0.0
52446	nuj	0.0	0.0
52447	nui	0.0	0.0
52448	nuh	0.0	0.0005724098454493417
52449	nug	0.004032258064516129	0.0011448196908986834
52450	nuf	0.0	0.0005724098454493417
52451	nud	0.004032258064516129	0.0017172295363480253
52452	nub	0.0	0.0
52453	nua	0.0	0.0005724098454493417
52454	nu_	0.004032258064516129	0.0005724098454493417
52455	nu9	0.0	0.0
52456	nu8	0.004032258064516129	0.0005724098454493417
52457	nu7	0.008064516129032258	0.0017172295363480253
52458	nu6	0.008064516129032258	0.0
52459	nu5	0.004032258064516129	0.0
52460	nu4	0.008064516129032258	0.0005724098454493417
52461	nu3	0.004032258064516129	0.0005724098454493417
52462	nu2	0.008064516129032258	0.0005724098454493417
52463	nu0	0.0	0.0
52464	nu/	0.0	0.0
52465	nt6	0.0	0.0011448196908986834
52466	nt2	0.004032258064516129	0.006296508299942759
52467	nt0	0.0	0.0
52468	nt/	0.0	0.0017172295363480253
52469	ns:	0.0	0.0
52470	ns9	0.0	0.0
52471	ns8	0.004032258064516129	0.0
52472	ns7	0.004032258064516129	0.0
52473	ns6	0.004032258064516129	0.0
52474	ns5	0.0	0.0
52475	ns4	0.004032258064516129	0.0005724098454493417
52476	ns3	0.0	0.0
52477	ns2	0.0	0.0005724098454493417
52478	ns1	0.004032258064516129	0.0022896393817973667
52479	ns0	0.0	0.0005724098454493417
52480	ns/	0.0	0.0005724098454493417
52481	ns-	0.0	0.0028620492272467086
52482	ns+	0.0	0.0005724098454493417
52483	ns)	0.0	0.0017172295363480253
52484	ns(	0.0	0.0
52485	ns'	0.0	0.0
52486	ns#	0.0	0.0
52487	nrz	0.0	0.0
52488	nry	0.0	0.0
52489	nrx	0.0	0.0
52490	nrw	0.0	0.0
52491	nrv	0.0	0.0
52492	ns;	0.0	0.0
52493	nsa	0.0	0.0005724098454493417
52494	nsb	0.0	0.0005724098454493417
52495	nsx	0.0	0.0
52496	nt-	0.008064516129032258	0.01316542644533486
52497	nt+	0.0	0.0
52498	nt*	0.0	0.0
52499	nt)	0.0	0.005724098454493417
52500	nt(	0.0	0.0
52501	nt'	0.004032258064516129	0.0
52502	nt#	0.0	0.0011448196908986834
52503	nt!	0.0	0.0
52504	nsz	0.0	0.0
52505	nsy	0.0	0.0
52506	nsw	0.0	0.0005724098454493417
52507	nsh	0.008064516129032258	0.0
52508	nsv	0.0	0.0
52509	nsu	0.008064516129032258	0.0022896393817973667
52510	nss	0.0	0.0
52511	nsr	0.0	0.0
52512	nsq	0.0	0.0
52513	nso	0.012096774193548387	0.0034344590726960505
52514	nsn	0.0	0.0
52515	nsl	0.0	0.0011448196908986834
52516	nsk	0.004032258064516129	0.0
52517	nsj	0.0	0.0
52518	nup	0.0	0.0005724098454493417
52519	nuq	0.0	0.0
52520	nur	0.004032258064516129	0.0011448196908986834
52521	nw6	0.0	0.0
52522	nwr	0.0	0.0
52523	nwq	0.0	0.0
52524	nwp	0.0	0.0
52525	nwo	0.0	0.0005724098454493417
52526	nwn	0.0	0.0
52527	nwm	0.0	0.0
52528	nwl	0.0	0.0
52529	nwk	0.0	0.0
52530	nwj	0.0	0.0
52531	nwi	0.0	0.0
52532	nwh	0.0	0.0
52533	nwg	0.0	0.0
52534	nwf	0.0	0.0
52535	nwe	0.0	0.0
52536	nwd	0.0	0.0
52537	nwc	0.0	0.0
52538	nwb	0.0	0.0
52539	nwa	0.0	0.0
52540	nw_	0.004032258064516129	0.0005724098454493417
52541	nw]	0.0	0.0
52542	nw:	0.0	0.0
52543	nw9	0.0	0.0
52544	nw8	0.0	0.0
52545	nws	0.0	0.0
52546	nwt	0.0	0.0
52547	nwu	0.0	0.0
52548	nx7	0.0	0.0
52549	nxj	0.0	0.0
52550	nxi	0.008064516129032258	0.0
52551	nxh	0.0	0.0
52552	nxg	0.0	0.0
52553	nxf	0.0	0.0
52554	nxe	0.0	0.0
52555	nxd	0.0	0.0
52556	nxc	0.0	0.0
52557	nxb	0.0	0.0
52558	nxa	0.0	0.0005724098454493417
52559	nx3	0.0	0.0005724098454493417
52560	nwv	0.0	0.0
52561	nx2	0.0	0.0
52562	nx1	0.0	0.0011448196908986834
52563	nx0	0.0	0.0
52564	nx/	0.0	0.0
52565	nx-	0.0	0.0
52566	nx)	0.0	0.0
52567	nwz	0.0	0.0
52568	nwy	0.0	0.0
52569	nwx	0.0	0.0
52570	nww	0.0	0.0
52571	nw7	0.0	0.0
52572	nw5	0.0	0.0
52573	nut	0.0	0.0028620492272467086
52574	nw4	0.0	0.0
52575	nvb	0.0	0.0
52576	nv]	0.0	0.0
52577	nv;	0.0	0.0
52578	nv:	0.0	0.0
52579	nv7	0.0	0.0
52580	nv6	0.0	0.0
52581	nv5	0.0	0.0
52582	nv4	0.0	0.0
52583	nv3	0.0	0.0
52584	nv2	0.0	0.0
52585	nv1	0.0	0.0005724098454493417
52586	nv0	0.0	0.0
52587	nv/	0.0	0.0
52588	nv+	0.0	0.0
52589	nv)	0.0	0.0
52590	nv(	0.0	0.0
52591	nv#	0.0	0.0
52592	nuz	0.0	0.0
52593	nuy	0.0	0.0
52594	nux	0.0	0.0
52595	nuw	0.0	0.0
52596	nuv	0.0	0.0
52597	nuu	0.0	0.0
52598	nvc	0.0	0.0
52599	nvd	0.0	0.0
52600	nve	0.004032258064516129	0.0045792787635947334
52601	nvs	0.0	0.0
52602	nw3	0.0	0.0
52603	nw2	0.0	0.0
52604	nw1	0.0	0.0
52605	nvz	0.0	0.0
52606	nvy	0.0	0.0
52607	nvx	0.0	0.0
52608	nvw	0.0	0.0
52609	nvv	0.0	0.0
52610	nvu	0.0	0.0
52611	nvt	0.0	0.0
52612	nvr	0.0	0.0
52613	nvf	0.0	0.0
52614	nvq	0.0	0.0
52615	nvp	0.0	0.0
52616	nvo	0.004032258064516129	0.0017172295363480253
52617	nvn	0.0	0.0
52618	nvm	0.0	0.0
52619	nvl	0.0	0.0
52620	nvk	0.0	0.0
52621	nvj	0.0	0.0
52622	nvh	0.0	0.0
52623	nvg	0.0	0.0
52624	nrt	0.004032258064516129	0.0
52625	nrr	0.0	0.0
52626	nxl	0.0	0.0
52627	nnz	0.0	0.0
52628	nnx	0.0	0.0
52629	nnw	0.0	0.0
52630	nnv	0.0	0.0
52631	nnu	0.0	0.0005724098454493417
52632	nnt	0.0	0.0005724098454493417
52633	nns	0.0	0.0
52634	nnr	0.0	0.0
52635	nnq	0.0	0.0
52636	nnp	0.0	0.0
52637	nno	0.0	0.0
52638	nnn	0.0	0.0005724098454493417
52639	nnm	0.0	0.0
52640	nnl	0.0	0.0
52641	nnk	0.0	0.0005724098454493417
52642	nnj	0.0	0.0
52643	nni	0.0	0.0022896393817973667
52644	nnh	0.0	0.0
52645	nnf	0.0	0.0
52646	nnd	0.0	0.0
52647	nnc	0.0	0.0011448196908986834
52648	nnb	0.0	0.0011448196908986834
52649	nn_	0.016129032258064516	0.0028620492272467086
52650	nn:	0.0	0.0
52651	nny	0.0	0.0
52652	no)	0.0	0.0
52653	nrq	0.0	0.0
52654	no-	0.0	0.0028620492272467086
52655	nou	0.004032258064516129	0.007441327990841442
52656	noq	0.0	0.0
52657	nop	0.004032258064516129	0.0034344590726960505
52658	noo	0.0	0.0
52659	nok	0.0	0.0005724098454493417
52660	noj	0.0	0.0
52661	noh	0.0	0.0
52662	nof	0.004032258064516129	0.0005724098454493417
52663	noe	0.0	0.0005724098454493417
52664	nob	0.0	0.0022896393817973667
52665	noa	0.0	0.0005724098454493417
52666	no]	0.0	0.0
52667	no;	0.0	0.0
52668	no:	0.0	0.0
52669	no9	0.0	0.0
52670	no8	0.0	0.0005724098454493417
52671	no7	0.0	0.0
52672	no6	0.0	0.0
52673	no5	0.0	0.0
52674	no4	0.0	0.0
52675	no3	0.0	0.0005724098454493417
52676	no2	0.0	0.0011448196908986834
52677	no/	0.0	0.0
52678	nn8	0.0	0.0
52679	nn7	0.0	0.0
52680	nn6	0.0	0.0
52681	nn5	0.0	0.0
52682	nmh	0.0	0.0
52683	nmg	0.0	0.0
52684	nmf	0.0	0.0
52685	nme	0.0	0.0022896393817973667
52686	nmd	0.0	0.0
52687	nmc	0.008064516129032258	0.0011448196908986834
52688	nmb	0.004032258064516129	0.0
52689	nma	0.0	0.0005724098454493417
52690	nm]	0.0	0.0
52691	nm;	0.0	0.0
52692	nm:	0.0	0.0
52693	nm9	0.0	0.0
52694	nm8	0.0	0.0
52695	nm7	0.0	0.0
52696	nm6	0.0	0.0
52697	nm5	0.0	0.0
52698	nm4	0.0	0.0
52699	nm3	0.0	0.0
52700	nm2	0.0	0.0
52701	nm1	0.0	0.0
52702	nm0	0.0	0.0005724098454493417
52703	nm-	0.0	0.0005724098454493417
52704	nm+	0.0	0.0
52705	nmi	0.004032258064516129	0.0
52706	nmj	0.004032258064516129	0.0
52707	nmk	0.0	0.0
52708	nmx	0.0	0.0
52709	nn4	0.0	0.0
52710	nn3	0.0	0.0
52711	nn2	0.0	0.0
52712	nn1	0.0	0.0
52713	nn0	0.0	0.0
52714	nn-	0.0	0.0005724098454493417
52715	nn)	0.0	0.0
52716	nn'	0.0	0.0
52717	nmz	0.0	0.0
52718	nmy	0.004032258064516129	0.0011448196908986834
52719	nmw	0.004032258064516129	0.0
52720	nml	0.0	0.0
52721	nmv	0.0	0.0
52722	nmu	0.0	0.0
52723	nmt	0.004032258064516129	0.0011448196908986834
52724	nms	0.0	0.0005724098454493417
52725	nmr	0.0	0.0
52726	nmq	0.0	0.0
52727	nmp	0.0	0.0011448196908986834
52728	nmo	0.0	0.0011448196908986834
52729	nmn	0.004032258064516129	0.0
52730	nmm	0.0	0.0
52731	nox	0.0	0.0005724098454493417
52732	noy	0.0	0.0
52733	noz	0.0	0.0005724098454493417
52734	nqi	0.0	0.0
52735	nr2	0.0	0.0005724098454493417
52736	nr1	0.0	0.0005724098454493417
52737	nr0	0.0	0.0
52738	nr/	0.0	0.0
52739	nr-	0.0	0.0
52740	nr+	0.0	0.0
52741	nr)	0.0	0.0
52742	nqz	0.0	0.0
52743	nqy	0.0	0.0
52744	nqx	0.0	0.0
52745	nqw	0.0	0.0
52746	nqv	0.0	0.0
52747	nqu	0.0	0.0
52748	nqt	0.0	0.0
52749	nqs	0.0	0.0
52750	nqr	0.0	0.0
52751	nqq	0.0	0.0
52752	nqp	0.0	0.0
52753	nqo	0.0	0.0
52754	nqn	0.0	0.0
52755	nqm	0.0	0.0
52756	nql	0.0	0.0
52757	nqk	0.0	0.0
52758	nr3	0.0	0.0
52759	nr4	0.004032258064516129	0.0
52760	nr5	0.0	0.0
52761	nre	0.004032258064516129	0.0005724098454493417
52762	nrp	0.0	0.0005724098454493417
52763	nro	0.004032258064516129	0.0
52764	nrn	0.004032258064516129	0.0045792787635947334
52765	nrm	0.0	0.0
52766	nrl	0.004032258064516129	0.0
52767	nrk	0.0	0.0
52768	nrj	0.0	0.0
52769	nri	0.0	0.005151688609044075
52770	nrh	0.0	0.0
52771	nrg	0.0	0.0011448196908986834
52772	nrd	0.0	0.0
52773	nr6	0.0	0.0
52774	nrc	0.0	0.0
52775	nrb	0.0	0.0
52776	nra	0.0	0.0017172295363480253
52777	nr_	0.008064516129032258	0.0028620492272467086
52778	nr]	0.0	0.0
52779	nr;	0.0	0.0
52780	nr:	0.0	0.0
52781	nr9	0.0	0.0
52782	nr8	0.0	0.0
52783	nr7	0.0	0.0
52784	nqj	0.0	0.0
52785	nqh	0.0	0.0
52786	no}	0.0	0.0
52787	nqg	0.0	0.0
52788	npi	0.0	0.0
52789	nph	0.0	0.0005724098454493417
52790	npg	0.0	0.0
52791	npf	0.0	0.0
52792	npe	0.0	0.0005724098454493417
52793	npd	0.0	0.0005724098454493417
52794	npb	0.0	0.0
52795	npa	0.0	0.0
52796	np_	0.004032258064516129	0.005724098454493417
52797	np9	0.0	0.0005724098454493417
52798	np8	0.0	0.0005724098454493417
52799	np7	0.0	0.0011448196908986834
52800	np6	0.0	0.0022896393817973667
52801	np5	0.0	0.0011448196908986834
52802	np4	0.0	0.0017172295363480253
52803	np3	0.0	0.0005724098454493417
52804	np2	0.0	0.0005724098454493417
52805	np1	0.004032258064516129	0.0017172295363480253
52806	np0	0.0	0.0
52807	np/	0.004032258064516129	0.0
52808	np-	0.0	0.0011448196908986834
52809	np+	0.0	0.0005724098454493417
52810	np)	0.0	0.0005724098454493417
52811	npj	0.0	0.0
52812	npk	0.0	0.0005724098454493417
52813	npl	0.0	0.0
52814	npz	0.0	0.0
52815	nqf	0.0	0.0
52816	nqe	0.0	0.0
52817	nqd	0.0	0.0
52818	nqc	0.0	0.0
52819	nqb	0.0	0.0
52820	nqa	0.0	0.0
52821	nq_	0.0	0.0
52822	nq4	0.0	0.0
52823	nq3	0.0	0.0
52824	nq2	0.0	0.0
52825	npy	0.0	0.0
52826	npm	0.0	0.0017172295363480253
52827	npx	0.0	0.0
52828	npw	0.0	0.0
52829	npv	0.0	0.0
52830	npt	0.0	0.0
52831	nps	0.0	0.0017172295363480253
52832	npr	0.0	0.0005724098454493417
52833	npq	0.0	0.0
52834	npp	0.0	0.0
52835	npo	0.0	0.0005724098454493417
52836	npn	0.004032258064516129	0.0
52837	nxk	0.0	0.0
52838	nxm	0.0	0.0005724098454493417
52839	n(l	0.0	0.0
52840	o2a	0.0	0.0005724098454493417
52841	o2?	0.0	0.0
52842	o2;	0.0	0.0
52843	o2:	0.0	0.0
52844	o29	0.0	0.0005724098454493417
52845	o28	0.0	0.0011448196908986834
52846	o27	0.004032258064516129	0.0
52847	o26	0.0	0.0005724098454493417
52848	o25	0.0	0.0005724098454493417
52849	o24	0.0	0.0034344590726960505
52850	o23	0.0	0.0011448196908986834
52851	o22	0.0	0.0017172295363480253
52852	o21	0.004032258064516129	0.0028620492272467086
52853	o2/	0.0	0.0
52854	o2-	0.0	0.0011448196908986834
52855	o2+	0.0	0.0
52856	o2)	0.0	0.0005724098454493417
52857	o2(	0.0	0.0
52858	o1u	0.0	0.0
52859	o1s	0.0	0.0
52860	o1r	0.0	0.0
52861	o1p	0.0	0.0
52862	o1o	0.0	0.0005724098454493417
52863	o1n	0.0	0.0
52864	o2]	0.0	0.0005724098454493417
52865	o2b	0.0	0.0
52866	o/g	0.0	0.0
52867	o2c	0.0	0.0
52868	o34	0.0	0.0
52869	o33	0.0	0.0005724098454493417
52870	o32	0.004032258064516129	0.0005724098454493417
52871	o31	0.004032258064516129	0.0005724098454493417
52872	o30	0.0	0.0
52873	o3/	0.0	0.0005724098454493417
52874	o3-	0.0	0.0005724098454493417
52875	o3(	0.0	0.0
52876	o2w	0.0	0.0
52877	o2v	0.0	0.0
52878	o2u	0.0	0.0
52879	o2r	0.0	0.0
52880	o2p	0.0	0.0
52881	o2n	0.0	0.0
52882	o2m	0.0	0.0
52883	o2l	0.0	0.0005724098454493417
52884	o2k	0.0	0.0
52885	o2i	0.0	0.0
52886	o2h	0.0	0.0
52887	o2g	0.0	0.0
52888	o2f	0.0	0.0
52889	o2e	0.0	0.0
52890	o2d	0.0	0.0005724098454493417
52891	o1l	0.0	0.0005724098454493417
52892	o1k	0.0	0.0
52893	o1i	0.0	0.0
52894	o1e	0.0	0.0
52895	o08	0.0	0.0011448196908986834
52896	o07	0.0	0.0011448196908986834
52897	o06	0.0	0.0011448196908986834
52898	o05	0.0	0.0017172295363480253
52899	o04	0.0	0.0005724098454493417
52900	o03	0.0	0.0005724098454493417
52901	o02	0.004032258064516129	0.0005724098454493417
52902	o01	0.0	0.0
52903	o00	0.0	0.0
52904	o0-	0.0	0.0
52905	o0)	0.0	0.0
52906	o/w	0.0	0.0
52907	o/v	0.0	0.0
52908	o/t	0.0	0.0
52909	o/s	0.0	0.0
52910	o/r	0.0	0.0
52911	o/p	0.004032258064516129	0.0005724098454493417
52912	o/o	0.0	0.0
52913	o/n	0.0	0.0
52914	o/m	0.004032258064516129	0.0
52915	o/l	0.0	0.0
52916	o/k	0.0	0.0005724098454493417
52917	o/i	0.0	0.0
52918	o09	0.0	0.0005724098454493417
52919	o0_	0.0	0.0005724098454493417
52920	o0h	0.0	0.0
52921	o15	0.004032258064516129	0.0011448196908986834
52922	o1d	0.0	0.0
52923	o1c	0.0	0.0
52924	o1b	0.0	0.0
52925	o1a	0.0	0.0005724098454493417
52926	o1_	0.012096774193548387	0.014882655981682884
52927	o1]	0.0	0.0
52928	o1:	0.0	0.0
52929	o18	0.0	0.0017172295363480253
52930	o17	0.004032258064516129	0.0011448196908986834
52931	o16	0.004032258064516129	0.0011448196908986834
52932	o14	0.004032258064516129	0.0022896393817973667
52933	o1#	0.0	0.0
52934	o13	0.004032258064516129	0.0017172295363480253
52935	o12	0.004032258064516129	0.0022896393817973667
52936	o11	0.004032258064516129	0.0034344590726960505
52937	o10	0.004032258064516129	0.0034344590726960505
52938	o1/	0.0	0.0
52939	o1-	0.0	0.0022896393817973667
52940	o1+	0.0	0.0
52941	o1)	0.0	0.0
52942	o1(	0.0	0.0
52943	o1&	0.0	0.0
52944	o35	0.0	0.0
52945	o36	0.0	0.0005724098454493417
52946	o37	0.0	0.0
52947	o5]	0.0	0.0
