Importance	Ngram	Frequency in race Columns	Frequency in Non race Columns
688	2_m	0.0	0.005164992826398852
689	yca	0.0	9.564801530368245e-05
690	cys	0.0	0.0016260162601626016
691	304	0.0	0.004112864658058346
692	9_5	0.0	0.000860832137733142
693	l_v	0.0	0.004782400765184123
694	o_b	0.0	0.001912960306073649
695	mal	0.0	0.0599713055954089
696	fra	0.0	0.002965088474414156
697	h20	0.0	0.0016260162601626016
698	pr/	0.0	0.0007651841224294596
699	art	0.0	0.011669057867049259
700	d1c	0.0	0.0003825920612147298
701	cli	0.0	0.007077953132472501
702	is_	0.0	0.02228598756575801
703	cc_	0.0	0.009660449545671928
704	la_	0.0	0.01367766618842659
705	[2b	0.0	9.564801530368245e-05
706	l_b	0.0	0.016164514586322332
707	ile	0.0	0.004399808703969393
708	92_	0.0	0.014155906264945003
709	97_	0.0	0.013008130081300813
710	dc_	0.0	0.00975609756097561
711	c_7	0.018867924528301886	0.0005738880918220947
712	/a_	0.018867924528301886	0.004591104734576757
713	rrn	0.0	0.0003825920612147298
714	dau	0.0	0.0001912960306073649
715	dip	0.0	0.003825920612147298
716	03c	0.0	0.00047824007651841227
717	ir_	0.0	0.0040172166427546625
718	y_(	0.0	0.0022955523672883787
719	-kr	0.0	0.0007651841224294596
720	191	0.0	0.005930176948828312
721	unc	0.0	0.0023912003825920613
722	sur	0.0	0.004878048780487805
723	uct	0.0	0.0052606408417025345
724	luo	0.0	0.0003825920612147298
725	ssa	0.0	0.011860353897656623
726	rma	0.0	0.023720707795313246
727	c_a	0.0	0.007077953132472501
728	9_p	0.0	0.004495456719273075
729	wis	0.0	0.0013390722142515542
730	mic	0.0	0.015494978479196557
731	g/k	0.0	0.00028694404591104734
732	ctr	0.0	0.01721664275466284
733	h_v	0.0	0.0007651841224294596
734	cie	0.0	0.0030607364897178384
735	ta_	0.0	0.010712577714012433
736	hom	0.0	0.010521281683405069
737	8_t	0.0	0.0040172166427546625
738	myc	0.0	0.004591104734576757
739	onl	0.0	0.0013390722142515542
740	ngi	0.0	0.005164992826398852
741	who	0.0	0.005643232902917264
742	ort	0.03773584905660377	0.020468675274988045
743	am_	0.0	0.0024868483978957435
744	vin	0.0	0.001052128168340507
745	bul	0.0	0.003634624581539933
746	ay-	0.0	0.0005738880918220947
747	l_f	0.0	0.007651841224294596
748	clo	0.0	0.006312769010043041
749	ld_	0.0	0.010521281683405069
750	f_l	0.0	0.0018173122907699664
751	omp	0.0	0.006695361071257772
752	ime	0.0	0.024485891917742707
753	bty	0.0	0.003634624581539933
754	161	0.0	0.006599713055954089
755	uru	0.0	9.564801530368245e-05
756	aha	0.0	0.0009564801530368245
757	pal	0.0	0.0011477761836441894
758	f_p	0.0	0.0023912003825920613
759	1an	0.0	0.0001912960306073649
760	a-a	0.0	0.0015303682448589192
761	00_	0.0	0.01874701099952176
762	hyl	0.0	0.0011477761836441894
763	ao_	0.0	0.000860832137733142
764	ien	0.0	0.02898134863701578
765	0nm	0.0	0.0040172166427546625
766	bl/	0.0	0.0018173122907699664
767	dri	0.0	0.0032520325203252032
768	rio	0.0	0.0054519368723099
769	idn	0.0	0.009277857484457197
770	mpl	0.0	0.03156384505021521
771	0_n	0.0	0.007364897178383549
772	cob	0.0	0.0005738880918220947
773	lar	0.0	0.01836441893830703
774	/6_	0.0	0.0014347202295552368
775	puh	0.0	0.0001912960306073649
776	[lu	0.0	9.564801530368245e-05
777	43+	0.0	9.564801530368245e-05
778	uri	0.0	0.008799617407938786
779	nva	0.0	0.001052128168340507
780	t+_	0.0	0.0006695361071257771
781	rar	0.0	0.0035389765662362507
782	und	0.0	0.00937350549976088
783	cin	0.018867924528301886	0.025633668101386897
784	hol	0.018867924528301886	0.007651841224294596
785	chy	0.0	0.0035389765662362507
786	r_t	0.0	0.012147297943567672
787	bco	0.0	0.0007651841224294596
788	rim	0.0	0.021616451458632235
789	ly_	0.0	0.010043041606886656
790	log	0.0	0.00860832137733142
791	(y3	0.0	9.564801530368245e-05
792	mso	0.0	0.024772835963653754
793	aff	0.0	0.0023912003825920613
794	hrn	0.0	0.006791009086561454
795	ft_	0.0	0.006982305117168818
796	ium	0.0	0.012816834050693449
797	e_(	0.0	0.008703969392635102
798	eph	0.0	0.0012434241989478718
799	ogu	0.0	9.564801530368245e-05
800	the	0.03773584905660377	0.034337637494022
801	dt)	0.0	0.0003825920612147298
802	asm	0.0	0.007364897178383549
803	cd4	0.0	0.011095169775227164
804	300	0.0	0.006121472979435677
805	eb-	0.0	0.0003825920612147298
806	kur	0.0	0.0003825920612147298
807	c_l	0.0	0.007651841224294596
808	15]	0.0	0.0014347202295552368
809	a_m	0.0	0.005834528933524629
810	5n_	0.0	0.0006695361071257771
811	rat	0.0	0.0196078431372549
812	pos	0.0	0.024007651841224293
813	ii_	0.0	0.004973696795791487
814	78_	0.0	0.015781922525107604
815	09_	0.0	0.01836441893830703
816	5_a	0.0	0.0026781444285031084
817	umo	0.0	0.024772835963653754
818	ash	0.0	0.0014347202295552368
819	nin	0.0	0.008321377331420373
820	pin	0.0	0.0030607364897178384
821	ops	0.0	0.005547584887613582
822	mr9	0.0	0.0016260162601626016
823	-2_	0.0	0.024677187948350072
824	353	0.0	0.004208512673362028
825	e__	0.0	0.0003825920612147298
826	bro	0.0	0.021520803443328552
827	3_1	0.0	0.005643232902917264
828	ac_	0.0	0.006695361071257772
829	v6-	0.0	0.0006695361071257771
830	tai	0.0	0.004112864658058346
831	t_(	0.0	0.00392156862745098
832	a-m	0.0	0.007364897178383549
833	e-i	0.0	0.0009564801530368245
834	333	0.0	0.004112864658058346
835	67_	0.0	0.01903395504543281
836	d_a	0.0	0.007556193208990913
837	ipu	0.0	0.0001912960306073649
838	a6+	0.0	0.00047824007651841227
839	71+	0.0	0.0003825920612147298
840	gas	0.0	0.0035389765662362507
841	d-3	0.0	0.0009564801530368245
842	ngl	0.0	0.004878048780487805
843	d1_	0.0	0.006886657101865136
844	q_m	0.0	0.001052128168340507
845	ou3	0.0	0.00028694404591104734
846	cco	0.0	0.001052128168340507
847	sch	0.0	0.0026781444285031084
848	pon	0.0	0.0028694404591104736
849	tiv	0.018867924528301886	0.022094691535150646
850	sco	0.0	0.001912960306073649
851	mbl	0.0	0.00468675274988044
852	sfe	0.0	0.007460545193687231
853	toc	0.0	0.010043041606886656
854	q_2	0.0	0.0007651841224294596
855	eve	0.0	0.007460545193687231
856	ear	0.0	0.015877570540411286
857	ifo	0.0	0.0007651841224294596
858	187	0.0	0.005738880918220947
859	ncr	0.0	0.007556193208990913
860	8_r	0.0	0.00392156862745098
861	nib	0.0	0.00392156862745098
862	yne	0.0	0.0003825920612147298
863	ixe	0.0	0.002773792443806791
864	niv	0.0	0.0035389765662362507
865	xpr	0.0	0.013390722142515544
866	3_p	0.0	0.005834528933524629
867	mm_	0.0	0.0031563845050215206
868	h_m	0.0	0.005547584887613582
869	mds	0.0	0.0012434241989478718
870	2-r	0.0	0.001052128168340507
871	t_3	0.0	0.008895265423242468
872	sc)	0.0	0.0007651841224294596
873	nap	0.0	0.0014347202295552368
874	ple	0.0	0.03969392635102822
875	n_b	0.0	0.007077953132472501
876	are	0.0	0.008034433285509325
877	end	0.0	0.01874701099952176
878	rti	0.0	0.00975609756097561
879	r_c	0.0	0.03835485413677666
880	e03	0.0	0.0007651841224294596
881	445	0.0	0.0023912003825920613
882	s_c	0.0	0.0179818268770923
883	ow_	0.0	0.014155906264945003
884	y_d	0.0	0.005834528933524629
885	03−	0.0	9.564801530368245e-05
886	-r3	0.0	0.0003825920612147298
887	99_	0.0	0.012816834050693449
888	f2_	0.0	0.00506934481109517
889	n_u	0.0	0.004782400765184123
890	e_g	0.0	0.005356288857006217
891	1pe	0.0	0.0001912960306073649
892	at-	0.0	0.000860832137733142
893	-as	0.0	0.002582496413199426
894	enc	0.0	0.010329985652797705
895	tia	0.0	0.012242945958871354
896	ima	0.0	0.019416547106647537
897	ven	0.0	0.0040172166427546625
898	exp	0.0	0.018938307030129126
899	(lu	0.0	0.00028694404591104734
900	gma	0.0	0.0015303682448589192
901	lls	0.0	0.0975609756097561
902	220	0.0	0.005164992826398852
903	min	0.0	0.00860832137733142
904	b-2	0.0	0.007556193208990913
905	oni	0.0	0.01406025824964132
906	5+_	0.0	0.001721664275466284
907	2_3	0.0	0.00468675274988044
908	lan	0.0	0.014538498326159732
909	3-l	0.0	0.000860832137733142
910	+_b	0.0	0.0011477761836441894
911	p_c	0.0	0.004208512673362028
912	/20	0.0	0.0006695361071257771
913	era	0.0	0.025633668101386897
914	-ic	0.0	0.0003825920612147298
915	lve	0.0	0.0030607364897178384
916	as_	0.0	0.011573409851745577
917	spr	0.0	0.0031563845050215206
918	f_t	0.0	0.0037302725968436155
919	brc	0.0	0.0013390722142515542
920	124	0.0	0.009277857484457197
921	fla	0.0	0.003443328550932568
922	701	0.0	0.003443328550932568
923	ss_	0.0	0.006217120994739359
924	n_4	0.0	0.0011477761836441894
925	c_p	0.0	0.005164992826398852
926	riv	0.0	0.02659014825442372
927	28_	0.0	0.027642276422764227
928	ta-	0.0	0.0012434241989478718
929	s_v	0.0	0.0020086083213773313
930	-wt	0.0	0.002773792443806791
931	e_l	0.018867924528301886	0.006886657101865136
932	co-	0.0	0.003825920612147298
933	cto	0.0	0.009851745576279292
934	s_a	0.0	0.009277857484457197
935	ips	0.0	0.021999043519846963
936	ene	0.0	0.008034433285509325
937	n_1	0.0	0.005164992826398852
938	co_	0.0	0.0013390722142515542
939	ala	0.018867924528301886	0.0013390722142515542
940	/br	0.0	0.00047824007651841227
941	3_k	0.0	0.002773792443806791
942	4-m	0.0	0.000860832137733142
943	ito	0.0	0.012242945958871354
944	h9_	0.0	0.005738880918220947
945	2_l	0.0	0.004591104734576757
946	-ct	0.0	0.0015303682448589192
947	[s2	0.0	0.0007651841224294596
948	nt)	0.0	0.0015303682448589192
949	aed	0.0	0.00028694404591104734
950	as-	0.0	0.0014347202295552368
951	3b_	0.0	0.002965088474414156
952	ral	0.0	0.025920612147297944
953	kgr	0.0	0.0014347202295552368
954	cd2	0.0	0.003347680535628886
955	h12	0.0	0.0037302725968436155
956	chn	0.0	0.0022955523672883787
957	h_g	0.0	0.0020086083213773313
958	hed	0.0	0.0018173122907699664
959	g_+	0.0	0.0003825920612147298
960	81)	0.0	0.0001912960306073649
961	h29	0.0	0.0011477761836441894
962	rt_	0.0	0.009182209469153515
963	9dl	0.0	9.564801530368245e-05
964	spe	0.0	0.006025824964131995
965	m_h	0.0	0.008703969392635102
966	izo	0.0	0.0013390722142515542
967	531	0.0	0.002965088474414156
968	h09	0.0	0.000860832137733142
969	iac	0.0	0.001912960306073649
970	3+c	0.0	0.001052128168340507
971	cos	0.0	0.0026781444285031084
972	o_p	0.0	0.002104256336681014
973	6-3	0.0	0.0014347202295552368
974	ens	0.0	0.011190817790530846
975	ano	0.0	0.016164514586322332
976	len	0.0	0.006695361071257772
977	75_	0.0	0.01951219512195122
978	vid	0.018867924528301886	0.013964610234337637
979	p8_	0.0	0.0024868483978957435
980	3f2	0.0	0.00028694404591104734
981	8_p	0.0	0.004399808703969393
982	orm	0.0	0.02419894787183166
983	but	0.0	0.0006695361071257771
984	thy	0.0	0.02113821138211382
985	lso	0.0	0.0001912960306073649
986	hpm	0.0	0.00028694404591104734
987	-g3	0.0	0.0005738880918220947
988	428	0.0	0.003825920612147298
989	90-	0.0	0.0007651841224294596
990	(li	0.0	0.00047824007651841227
991	cgt	0.0	0.001052128168340507
992	7-2	0.0	0.0016260162601626016
993	4_a	0.0	0.0028694404591104736
994	ira	0.0	0.003825920612147298
995	lib	0.0	0.00430416068866571
996	t_r	0.018867924528301886	0.010712577714012433
997	sog	0.0	0.0005738880918220947
998	ys_	0.0	0.009086561453849833
999	egi	0.0	0.0014347202295552368
1000	nas	0.0	0.011860353897656623
1001	rta	0.0	0.004878048780487805
1002	rcc	0.0	0.0011477761836441894
1003	fp-	0.0	0.002582496413199426
1004	rfa	0.0	0.0009564801530368245
1005	e)_	0.0	0.0035389765662362507
1006	tac	0.0	0.0018173122907699664
1007	igm	0.0	0.002965088474414156
1008	m_c	0.0	0.020468675274988045
1009	t_c	0.0	0.029076996652319463
1010	-3_	0.0	0.01568627450980392
1011	iap	0.0	0.0006695361071257771
1012	ek2	0.0	0.010425633668101387
1013	ubc	0.0	0.0015303682448589192
1014	irn	0.0	0.012816834050693449
1015	61_	0.0	0.018555714968914394
1016	y_i	0.0	0.00430416068866571
1017	let	0.0	0.008703969392635102
1018	t)_	0.0	0.004878048780487805
1019	xtr	0.0	0.002773792443806791
1020	ide	0.018867924528301886	0.016929698708751793
1021	93_	0.0	0.017407938785270204
1022	uno	0.0	0.0012434241989478718
1023	hrs	0.0	0.0026781444285031084
1024	scv	0.0	0.00047824007651841227
1025	a07	0.0	0.0015303682448589192
1026	2+_	0.0	0.0007651841224294596
1027	gro	0.0	0.011286465805834528
1028	e_a	0.0	0.010999521759923482
1029	att	0.0	0.0024868483978957435
1030	107	0.0	0.009086561453849833
1031	g_o	0.0	0.0011477761836441894
1032	si_	0.0	0.001721664275466284
1033	oly	0.0	0.0054519368723099
1034	unr	0.0	0.00047824007651841227
1035	ead	0.0	0.00392156862745098
1036	14+	0.0	0.0013390722142515542
1037	p_i	0.0	0.001052128168340507
1038	nve	0.0	0.001052128168340507
1039	8-c	0.0	0.0007651841224294596
1040	iru	0.0	0.00468675274988044
1041	flu	0.0	0.004399808703969393
1042	trx	0.0	0.0005738880918220947
1043	r1-	0.0	0.001052128168340507
1044	3-_	0.0	0.000860832137733142
1045	d-p	0.0	0.0006695361071257771
1046	2bu	0.0	9.564801530368245e-05
1047	ef-	0.0	0.0001912960306073649
1048	id_	0.0	0.03079866092778575
1049	109	0.0	0.009086561453849833
1050	cre	0.0	0.009947393591582974
1051	bo_	0.0	0.001721664275466284
1052	ieg	0.0	0.0003825920612147298
1053	(wi	0.0	0.00028694404591104734
1054	0f_	0.0	0.00047824007651841227
1055	nc-	0.0	0.0031563845050215206
1056	ice	0.0	0.004878048780487805
1057	t_o	0.0	0.002773792443806791
1058	dia	0.03773584905660377	0.014729794356767098
1059	5b2	0.0	9.564801530368245e-05
1060	l8_	0.0	0.001052128168340507
1061	d/d	0.0	9.564801530368245e-05
1062	gel	0.0	0.0021999043519846965
1063	10]	0.0	0.002104256336681014
1064	mun	0.0	0.002104256336681014
1065	-86	0.0	0.000860832137733142
1066	las	0.018867924528301886	0.04294595887135342
1067	net	0.0	0.001721664275466284
1068	3_d	0.0	0.005547584887613582
1069	seq	0.0	0.024772835963653754
1070	ceb	0.0	0.0016260162601626016
1071	nod	0.0	0.003443328550932568
1072	sen	0.0	0.009086561453849833
1073	fet	0.0	0.00506934481109517
1074	ps_	0.0	0.007364897178383549
1075	lt_	0.0	0.006982305117168818
1076	e13	0.0	0.0015303682448589192
1077	d29	0.0	0.0006695361071257771
1078	d_w	0.0	0.018460066953610712
1079	r_n	0.0	0.007269249163079866
1080	wn_	0.018867924528301886	0.014538498326159732
1081	ltr	0.0	0.0012434241989478718
1082	wt_	0.0	0.02659014825442372
1083	111	0.0	0.008512673362027738
1084	ysm	0.0	0.0006695361071257771
1085	e3_	0.0	0.004112864658058346
1086	ols	0.0	0.0026781444285031084
1087	ool	0.0	0.00392156862745098
1088	ct_	0.0	0.011477761836441894
1089	xr2	0.0	9.564801530368245e-05
1090	rb_	0.0	0.0011477761836441894
1091	ram	0.0	0.008034433285509325
1092	11-	0.0	0.0035389765662362507
1093	d-s	0.0	0.0007651841224294596
1094	66_	0.0	0.01721664275466284
1095	wtc	0.0	0.0011477761836441894
1096	nm_	0.0	0.007938785270205643
1097	25_	0.0	0.0288857006217121
1098	sti	0.0	0.017120994739359158
1099	d2-	0.0	0.0007651841224294596
1100	o9_	0.0	0.0005738880918220947
1101	hpa	0.0	0.0011477761836441894
1102	duc	0.0	0.013964610234337637
1103	562	0.0	0.007556193208990913
1104	ca-	0.0	0.0016260162601626016
1105	g-i	0.0	0.0003825920612147298
1106	lla	0.0	0.006886657101865136
1107	hex	0.0	0.001052128168340507
1108	t_s	0.0	0.017599234815877572
1109	d7+	0.0	9.564801530368245e-05
1110	1_p	0.0	0.008895265423242468
1111	1_v	0.0	0.0012434241989478718
1112	en)	0.0	0.0011477761836441894
1113	rot	0.0	0.0077474892395982785
1114	epr	0.0	0.003443328550932568
1115	168	0.0	0.0065040650406504065
1116	n-l	0.0	0.0009564801530368245
1117	ep3	0.0	0.01951219512195122
1118	-ui	0.0	9.564801530368245e-05
1119	348	0.0	0.00430416068866571
1120	613	0.0	0.0023912003825920613
1121	mbi	0.0	0.004973696795791487
1122	eed	0.0	0.0013390722142515542
1123	eni	0.0	0.014251554280248685
1124	s_i	0.0	0.00784313725490196
1125	y_c	0.0	0.017120994739359158
1126	po-	0.0	0.00028694404591104734
1127	fan	0.0	0.0006695361071257771
1128	-al	0.0	0.003825920612147298
1129	ers	0.0	0.007364897178383549
1130	b_s	0.0	0.0023912003825920613
1131	a_j	0.0	0.0001912960306073649
1132	y)-	0.0	0.0001912960306073649
1133	pri	0.0	0.02113821138211382
1134	ib_	0.0	0.005930176948828312
1135	-ba	0.0	0.0012434241989478718
1136	1_f	0.0	0.002965088474414156
1137	s_f	0.0	0.009086561453849833
1138	h4_	0.0	0.002104256336681014
1139	x1_	0.0	0.003443328550932568
1140	7-m	0.0	0.0003825920612147298
1141	rcb	0.0	0.0006695361071257771
1142	ize	0.0	0.007173601147776184
1143	t_7	0.0	0.002965088474414156
1144	401	0.0	0.005164992826398852
1145	iav	0.0	0.0005738880918220947
1146	d_f	0.0	0.013390722142515544
1147	g05	0.0	0.0011477761836441894
1148	r)_	0.0	0.002104256336681014
1149	iag	0.0	0.006886657101865136
1150	3-c	0.0	0.001721664275466284
1151	[at	0.0	0.0001912960306073649
1152	05_	0.0	0.021616451458632235
1153	fox	0.0	0.0015303682448589192
1154	equ	0.0	0.003634624581539933
1155	ten	0.0	0.0077474892395982785
1156	iv_	0.0	0.0035389765662362507
1157	ak2	0.0	0.00028694404591104734
1158	0_e	0.0	0.001912960306073649
1159	z)_	0.0	0.00047824007651841227
1160	fsp	0.0	9.564801530368245e-05
1161	poo	0.0	0.00392156862745098
1162	p07	0.0	0.00047824007651841227
1163	abo	0.0	0.0018173122907699664
1164	ocu	0.0	0.001912960306073649
1165	dat	0.0	0.007077953132472501
1166	s9-	0.0	0.0007651841224294596
1167	kew	0.0	9.564801530368245e-05
1168	0)_	0.0	0.002965088474414156
1169	rsc	0.0	0.0005738880918220947
1170	iop	0.0	0.006025824964131995
1171	(sa	0.0	0.000860832137733142
1172	swe	0.0	0.00028694404591104734
1173	nom	0.018867924528301886	0.026685796269727405
1174	rph	0.0	0.0014347202295552368
1175	nsf	0.0	0.008417025346724056
1176	e_i	0.0	0.011190817790530846
1177	pbm	0.0	0.009947393591582974
1178	l1_	0.0	0.007269249163079866
1179	cot	0.0	9.564801530368245e-05
1180	mes	0.0	0.010234337637494022
1181	cai	0.0	0.0005738880918220947
1182	tcr	0.0	0.0005738880918220947
1183	mib	0.0	0.00047824007651841227
1184	am+	0.0	0.0003825920612147298
1185	diu	0.0	0.005356288857006217
1186	x+_	0.0	0.0001912960306073649
1187	)_e	0.0	0.000860832137733142
1188	ggt	0.0	0.001052128168340507
1189	4g_	0.0	0.0006695361071257771
1190	ut_	0.0	0.012625538020086082
1191	fac	0.0	0.004591104734576757
1192	ppl	0.0	0.003347680535628886
1193	0_-	0.0	0.00047824007651841227
1194	leu	0.0	0.011190817790530846
1195	ibo	0.0	0.00468675274988044
1196	gf_	0.0	0.0026781444285031084
1197	thm	0.0	0.0015303682448589192
1198	ee_	0.0	0.002965088474414156
1199	sha	0.0	0.0026781444285031084
1200	a_(	0.0	0.006121472979435677
1201	80]	0.0	0.0006695361071257771
1202	ney	0.0	0.009182209469153515
1203	o_e	0.0	0.0021999043519846965
1204	h_2	0.0	0.0031563845050215206
1205	113	0.0	0.007651841224294596
1206	iro	0.0	0.0012434241989478718
1207	um_	0.0	0.025633668101386897
1208	83_	0.0	0.015112386417981826
1209	lc2	0.0	0.0013390722142515542
1210	k_d	0.0	0.0013390722142515542
1211	c_2	0.018867924528301886	0.004878048780487805
1212	56_	0.0	0.018173122907699665
1213	isl	0.0	0.002965088474414156
1214	ske	0.0	0.0011477761836441894
1215	nal	0.0	0.01874701099952176
1216	103	0.0	0.010234337637494022
1217	egn	0.0	0.0005738880918220947
1218	+_i	0.0	0.0009564801530368245
1219	ry/	0.0	0.0003825920612147298
1220	88_	0.0	0.01367766618842659
1221	2i_	0.0	0.0007651841224294596
1222	pg2	0.0	0.006217120994739359
1223	8_2	0.0	0.002582496413199426
1224	/gl	0.0	9.564801530368245e-05
1225	too	0.0	0.0005738880918220947
1226	arm	0.0	0.0005738880918220947
1227	aft	0.0	0.009277857484457197
